"Date Time, GMT-04:00","Full Range, μS/cm (LGR S/N: 20059129, SEN S/N: 20059129)","Temp, °C (LGR S/N: 20059129, SEN S/N: 20059129)"
7/31/2024 5:50,1104.9,26.42
7/31/2024 6:00,1104.5,26.4
7/31/2024 6:10,1104.5,26.38
7/31/2024 6:20,1103.2,26.38
7/31/2024 6:30,1103.3,26.37
7/31/2024 6:40,1102.8,26.37
7/31/2024 6:50,1103.7,26.35
7/31/2024 7:00,1103.3,26.34
7/31/2024 7:10,1102.9,26.35
7/31/2024 7:20,1102.8,26.37
7/31/2024 7:30,1103.7,26.38
7/31/2024 7:40,1104.5,26.4
7/31/2024 7:50,1104.9,26.41
7/31/2024 8:00,1104.8,26.43
7/31/2024 8:10,1106.1,26.46
7/31/2024 8:20,1105.7,26.44
7/31/2024 8:30,1106.1,26.44
7/31/2024 8:40,1106.1,26.44
7/31/2024 8:50,1106.1,26.44
7/31/2024 9:00,1106.1,26.43
7/31/2024 9:10,1105.3,26.43
7/31/2024 9:20,1106.1,26.43
7/31/2024 9:30,1106.1,26.43
7/31/2024 9:40,1106.5,26.43
7/31/2024 9:50,1106.5,26.46
7/31/2024 10:00,1106,26.47
7/31/2024 10:10,1106.4,26.51
7/31/2024 10:20,1106,26.55
7/31/2024 10:30,1106.3,26.58
7/31/2024 10:40,1107.9,26.67
7/31/2024 10:50,1109.5,26.73
7/31/2024 11:00,1108.3,26.66
7/31/2024 11:10,1109.1,26.67
7/31/2024 11:20,1107.9,26.69
7/31/2024 11:30,1108.3,26.69
7/31/2024 11:40,1108.7,26.72
7/31/2024 11:50,1109.4,26.76
7/31/2024 12:00,1110.6,26.82
7/31/2024 12:10,1112.7,26.85
7/31/2024 12:20,1112.6,26.91
7/31/2024 12:30,1113.8,26.94
7/31/2024 12:40,1112.5,26.97
7/31/2024 12:50,1115,27.01
7/31/2024 13:00,1115.7,27.08
7/31/2024 13:10,1116.5,27.1
7/31/2024 13:20,1119,27.15
7/31/2024 13:30,1118.5,27.2
7/31/2024 13:40,1120.5,27.23
7/31/2024 13:50,1121.3,27.31
7/31/2024 14:00,1122.9,27.35
7/31/2024 14:10,1123.6,27.42
7/31/2024 14:20,1124.8,27.48
7/31/2024 14:30,1124.8,27.5
7/31/2024 14:40,1126,27.54
7/31/2024 14:50,1127.6,27.57
7/31/2024 15:00,1127.6,27.6
7/31/2024 15:10,1128.8,27.61
7/31/2024 15:20,1129.2,27.62
7/31/2024 15:30,1128.8,27.61
7/31/2024 15:40,1129.2,27.63
7/31/2024 15:50,1128.4,27.62
7/31/2024 16:00,1129.2,27.63
7/31/2024 16:10,1128.8,27.62
7/31/2024 16:20,1129.2,27.62
7/31/2024 16:30,1128.8,27.59
7/31/2024 16:40,1127.6,27.57
7/31/2024 16:50,1127.6,27.56
7/31/2024 17:00,1126,27.52
7/31/2024 17:10,1126,27.49
7/31/2024 17:20,1126.5,27.49
7/31/2024 17:30,1126.5,27.49
7/31/2024 17:40,1126.5,27.46
7/31/2024 17:50,1126.1,27.44
7/31/2024 18:00,1126.1,27.41
7/31/2024 18:10,1126.2,27.39
7/31/2024 18:20,1126.2,27.37
7/31/2024 18:30,1125.8,27.35
7/31/2024 18:40,1125.4,27.34
7/31/2024 18:50,1125.4,27.33
7/31/2024 19:00,1125,27.31
7/31/2024 19:10,1125,27.28
7/31/2024 19:20,1125.1,27.26
7/31/2024 19:30,1125.1,27.25
7/31/2024 19:40,1125.1,27.23
7/31/2024 19:50,1124.7,27.2
7/31/2024 20:00,1124.8,27.18
7/31/2024 20:10,1125.2,27.17
7/31/2024 20:20,1125.6,27.16
7/31/2024 20:30,1125.2,27.14
7/31/2024 20:40,1124.8,27.11
7/31/2024 20:50,1124.4,27.09
7/31/2024 21:00,1124.9,27.08
7/31/2024 21:10,1124.9,27.07
7/31/2024 21:20,1124.9,27.06
7/31/2024 21:30,1126.6,27.05
7/31/2024 21:40,1126.2,27.03
7/31/2024 21:50,1121.2,27.01
7/31/2024 22:00,1122,27.01
7/31/2024 22:10,1120.8,26.99
7/31/2024 22:20,1120.8,26.98
7/31/2024 22:30,1121.3,26.94
7/31/2024 22:40,1121.7,26.93
7/31/2024 22:50,1121.3,26.92
7/31/2024 23:00,1121.3,26.91
7/31/2024 23:10,1121.8,26.9
7/31/2024 23:20,1121.4,26.88
7/31/2024 23:30,1121,26.86
7/31/2024 23:40,1121,26.85
7/31/2024 23:50,1121,26.84
8/1/2024 0:00,1121.8,26.84
8/1/2024 0:10,1122.3,26.82
8/1/2024 0:20,1121,26.81
8/1/2024 0:30,1118.6,26.8
8/1/2024 0:40,1117.3,26.78
8/1/2024 0:50,1117.8,26.77
8/1/2024 1:00,1118.2,26.77
8/1/2024 1:10,1117.3,26.76
8/1/2024 1:20,1116.9,26.76
8/1/2024 1:30,1115.3,26.74
8/1/2024 1:40,1113.3,26.71
8/1/2024 1:50,1108.7,26.68
8/1/2024 2:00,1103.3,26.66
8/1/2024 2:10,1101.3,26.61
8/1/2024 2:20,1097.2,26.57
8/1/2024 2:30,1085.2,26.52
8/1/2024 2:40,1086,26.52
8/1/2024 2:50,1089.3,26.52
8/1/2024 3:00,1091.4,26.52
8/1/2024 3:10,1093.5,26.51
8/1/2024 3:20,1094.4,26.5
8/1/2024 3:30,1094.8,26.48
8/1/2024 3:40,1094.4,26.46
8/1/2024 3:50,1093.2,26.43
8/1/2024 4:00,1092,26.41
8/1/2024 4:10,1092,26.4
8/1/2024 4:20,1092,26.39
8/1/2024 4:30,1092.4,26.39
8/1/2024 4:40,1092,26.38
8/1/2024 4:50,1092,26.35
8/1/2024 5:00,1091.2,26.35
8/1/2024 5:10,1090.8,26.33
8/1/2024 5:20,1090.8,26.33
8/1/2024 5:30,1091.3,26.3
8/1/2024 5:40,1090.4,26.29
8/1/2024 5:50,1090,26.27
8/1/2024 6:00,1089.2,26.25
8/1/2024 6:10,1088.4,26.24
8/1/2024 6:20,1088,26.22
8/1/2024 6:30,1087.6,26.21
8/1/2024 6:40,1087.6,26.21
8/1/2024 6:50,1088.4,26.22
8/1/2024 7:00,1088.9,26.21
8/1/2024 7:10,1088.9,26.2
8/1/2024 7:20,1087.6,26.2
8/1/2024 7:30,1087.2,26.2
8/1/2024 7:40,1087.6,26.2
8/1/2024 7:50,1088.5,26.21
8/1/2024 8:00,1088.9,26.22
8/1/2024 8:10,1089.7,26.23
8/1/2024 8:20,1090.1,26.26
8/1/2024 8:30,1089.6,26.26
8/1/2024 8:40,1090,26.27
8/1/2024 8:50,1090,26.32
8/1/2024 9:00,1090.7,26.41
8/1/2024 9:10,1090.4,26.37
8/1/2024 9:20,1089.1,26.34
8/1/2024 9:30,1090,26.34
8/1/2024 9:40,1090.8,26.35
8/1/2024 9:50,1090.7,26.39
8/1/2024 10:00,1090.3,26.41
8/1/2024 10:10,1091.5,26.42
8/1/2024 10:20,1091.9,26.46
8/1/2024 10:30,1091.4,26.5
8/1/2024 10:40,1092.7,26.52
8/1/2024 10:50,1093.8,26.65
8/1/2024 11:00,1091.3,26.59
8/1/2024 11:10,1090.9,26.58
8/1/2024 11:20,1090.9,26.64
8/1/2024 11:30,1092.5,26.69
8/1/2024 11:40,1092.9,26.71
8/1/2024 11:50,1094.1,26.75
8/1/2024 12:00,1094.4,26.77
8/1/2024 12:10,1094,26.81
8/1/2024 12:20,1096,26.84
8/1/2024 12:30,1095.6,26.84
8/1/2024 12:40,1098,26.92
8/1/2024 12:50,1098.4,26.97
8/1/2024 13:00,1099.1,27.03
8/1/2024 13:10,1100.8,27.06
8/1/2024 13:20,1100.3,27.08
8/1/2024 13:30,1099.5,27.09
8/1/2024 13:40,1100.3,27.12
8/1/2024 13:50,1101.5,27.17
8/1/2024 14:00,1102.7,27.2
8/1/2024 14:10,1103.9,27.25
8/1/2024 14:20,1103.4,27.27
8/1/2024 14:30,1105,27.32
8/1/2024 14:40,1106.2,27.35
8/1/2024 14:50,1106.2,27.36
8/1/2024 15:00,1107,27.39
8/1/2024 15:10,1107.4,27.4
8/1/2024 15:20,1107,27.4
8/1/2024 15:30,1074.8,27.26
8/1/2024 15:40,1060.2,27.26
8/1/2024 15:50,1057.3,27.26
8/1/2024 16:00,1060.7,27.24
8/1/2024 16:10,1065.7,27.23
8/1/2024 16:20,1067.8,27.22
8/1/2024 16:30,1064.5,27.19
8/1/2024 16:40,1064.5,27.19
8/1/2024 16:50,1064.5,27.18
8/1/2024 17:00,1065.7,27.16
8/1/2024 17:10,1064.9,27.14
8/1/2024 17:20,1065.4,27.14
8/1/2024 17:30,1065.8,27.11
8/1/2024 17:40,1067.9,27.09
8/1/2024 17:50,1068.7,27.09
8/1/2024 18:00,1069.1,27.09
8/1/2024 18:10,1067.9,27.07
8/1/2024 18:20,1070,27.06
8/1/2024 18:30,1069.6,27.05
8/1/2024 18:40,1070.5,27.03
8/1/2024 18:50,1068.9,26.99
8/1/2024 19:00,1068.9,26.98
8/1/2024 19:10,1068.4,26.98
8/1/2024 19:20,1068.5,26.97
8/1/2024 19:30,1068.9,26.95
8/1/2024 19:40,1068.1,26.93
8/1/2024 19:50,1068.5,26.92
8/1/2024 20:00,1068.5,26.92
8/1/2024 20:10,1068.1,26.9
8/1/2024 20:20,1068.1,26.89
8/1/2024 20:30,1067.3,26.88
8/1/2024 20:40,1067.7,26.86
8/1/2024 20:50,1066.5,26.84
8/1/2024 21:00,1065.7,26.83
8/1/2024 21:10,1065.7,26.82
8/1/2024 21:20,1065.8,26.8
8/1/2024 21:30,1065.3,26.78
8/1/2024 21:40,1065.8,26.76
8/1/2024 21:50,1064.6,26.75
8/1/2024 22:00,1063.7,26.74
8/1/2024 22:10,1065.4,26.73
8/1/2024 22:20,1063.8,26.71
8/1/2024 22:30,1063.8,26.69
8/1/2024 22:40,1063.4,26.69
8/1/2024 22:50,1062.6,26.68
8/1/2024 23:00,1063,26.67
8/1/2024 23:10,1063,26.66
8/1/2024 23:20,1062.6,26.65
8/1/2024 23:30,1063,26.63
8/1/2024 23:40,1063.5,26.61
8/1/2024 23:50,1063.9,26.6
8/2/2024 0:00,1064.3,26.59
8/2/2024 0:10,1064.8,26.57
8/2/2024 0:20,1066.4,26.57
8/2/2024 0:30,1066.5,26.55
8/2/2024 0:40,1067.7,26.55
8/2/2024 0:50,1069,26.54
8/2/2024 1:00,1069.8,26.54
8/2/2024 1:10,1069.8,26.52
8/2/2024 1:20,1069.8,26.51
8/2/2024 1:30,1070.2,26.5
8/2/2024 1:40,1069.8,26.49
8/2/2024 1:50,1069.9,26.48
8/2/2024 2:00,1069.9,26.48
8/2/2024 2:10,1070.7,26.47
8/2/2024 2:20,1071.5,26.47
8/2/2024 2:30,1071.5,26.46
8/2/2024 2:40,1072,26.44
8/2/2024 2:50,1072.4,26.44
8/2/2024 3:00,1073.6,26.43
8/2/2024 3:10,1074.1,26.42
8/2/2024 3:20,1074.9,26.41
8/2/2024 3:30,1075.8,26.4
8/2/2024 3:40,1075.8,26.4
8/2/2024 3:50,1075.8,26.38
8/2/2024 4:00,1074.6,26.35
8/2/2024 4:10,1074.6,26.34
8/2/2024 4:20,1074.2,26.34
8/2/2024 4:30,1073.8,26.33
8/2/2024 4:40,1071.3,26.33
8/2/2024 4:50,1072.1,26.32
8/2/2024 5:00,1072.5,26.31
8/2/2024 5:10,1072.1,26.3
8/2/2024 5:20,1072.6,26.29
8/2/2024 5:30,1072.2,26.27
8/2/2024 5:40,1072.6,26.27
8/2/2024 5:50,1071.4,26.26
8/2/2024 6:00,1072.6,26.26
8/2/2024 6:10,1072.6,26.25
8/2/2024 6:20,1073.9,26.25
8/2/2024 6:30,1071.8,26.23
8/2/2024 6:40,1072.2,26.23
8/2/2024 6:50,1070.6,26.22
8/2/2024 7:00,1070.2,26.21
8/2/2024 7:10,1070.2,26.2
8/2/2024 7:20,1070.2,26.2
8/2/2024 7:30,1071.4,26.21
8/2/2024 7:40,1071.4,26.21
8/2/2024 7:50,1071.8,26.21
8/2/2024 8:00,1072.2,26.23
8/2/2024 8:10,1071,26.23
8/2/2024 8:20,1071.4,26.25
8/2/2024 8:30,1071.4,26.25
8/2/2024 8:40,1072.2,26.29
8/2/2024 8:50,1072.5,26.31
8/2/2024 9:00,1072.5,26.32
8/2/2024 9:10,1072.9,26.33
8/2/2024 9:20,1072.9,26.37
8/2/2024 9:30,1074.1,26.42
8/2/2024 9:40,1072.4,26.4
8/2/2024 9:50,1074.5,26.44
8/2/2024 10:00,1073.7,26.42
8/2/2024 10:10,1074.5,26.41
8/2/2024 10:20,1074,26.46
8/2/2024 10:30,1073.6,26.48
8/2/2024 10:40,1075.6,26.54
8/2/2024 10:50,1074.7,26.6
8/2/2024 11:00,1076.7,26.69
8/2/2024 11:10,1074.7,26.61
8/2/2024 11:20,1077.5,26.66
8/2/2024 11:30,1077.5,26.67
8/2/2024 11:40,1078.7,26.72
8/2/2024 11:50,1079.1,26.75
8/2/2024 12:00,1079,26.8
8/2/2024 12:10,1080.2,26.83
8/2/2024 12:20,1082.3,26.89
8/2/2024 12:30,1083.5,26.92
8/2/2024 12:40,1083.4,26.98
8/2/2024 12:50,1083.4,26.99
8/2/2024 13:00,1084.6,27.03
8/2/2024 13:10,1085.8,27.05
8/2/2024 13:20,1086.6,27.08
8/2/2024 13:30,1086.6,27.1
8/2/2024 13:40,1087.3,27.16
8/2/2024 13:50,1088.6,27.19
8/2/2024 14:00,1089,27.2
8/2/2024 14:10,1091,27.26
8/2/2024 14:20,1090.9,27.28
8/2/2024 14:30,1092.1,27.35
8/2/2024 14:40,1092.9,27.37
8/2/2024 14:50,1094.1,27.42
8/2/2024 15:00,1095.3,27.46
8/2/2024 15:10,1096.5,27.51
8/2/2024 15:20,1095.7,27.5
8/2/2024 15:30,1096.5,27.52
8/2/2024 15:40,1096.9,27.54
8/2/2024 15:50,1097.7,27.57
8/2/2024 16:00,1098.1,27.57
8/2/2024 16:10,1098.1,27.58
8/2/2024 16:20,1098.1,27.58
8/2/2024 16:30,1097.7,27.57
8/2/2024 16:40,1098.5,27.58
8/2/2024 16:50,1096.8,27.57
8/2/2024 17:00,1096.8,27.56
8/2/2024 17:10,1097.3,27.56
8/2/2024 17:20,1097.7,27.54
8/2/2024 17:30,1097.7,27.53
8/2/2024 17:40,1097.3,27.53
8/2/2024 17:50,1097.7,27.52
8/2/2024 18:00,1096.9,27.51
8/2/2024 18:10,1096.5,27.49
8/2/2024 18:20,1096.5,27.48
8/2/2024 18:30,1096.5,27.48
8/2/2024 18:40,1097,27.46
8/2/2024 18:50,1096.6,27.44
8/2/2024 19:00,1096.2,27.43
8/2/2024 19:10,1096.2,27.42
8/2/2024 19:20,1097,27.41
8/2/2024 19:30,1095.8,27.4
8/2/2024 19:40,1096.6,27.39
8/2/2024 19:50,1096.6,27.37
8/2/2024 20:00,1097.1,27.36
8/2/2024 20:10,1096.7,27.33
8/2/2024 20:20,1094.2,27.32
8/2/2024 20:30,1094.2,27.31
8/2/2024 20:40,1094.7,27.28
8/2/2024 20:50,1094.7,27.27
8/2/2024 21:00,1094.7,27.26
8/2/2024 21:10,1094.3,27.25
8/2/2024 21:20,1095.1,27.24
8/2/2024 21:30,1095.6,27.23
8/2/2024 21:40,1095.6,27.22
8/2/2024 21:50,1096.8,27.2
8/2/2024 22:00,1096,27.19
8/2/2024 22:10,1097.3,27.18
8/2/2024 22:20,1098.6,27.17
8/2/2024 22:30,1099.4,27.16
8/2/2024 22:40,1098.2,27.16
8/2/2024 22:50,1098.6,27.14
8/2/2024 23:00,1101.1,27.12
8/2/2024 23:10,1102,27.1
8/2/2024 23:20,1098.2,27.09
8/2/2024 23:30,1097,27.08
8/2/2024 23:40,1097,27.06
8/2/2024 23:50,1096.2,27.05
8/3/2024 0:00,1096.2,27.03
8/3/2024 0:10,1093.8,27.01
8/3/2024 0:20,1093.3,27.01
8/3/2024 0:30,1092.5,26.99
8/3/2024 0:40,1091.3,26.98
8/3/2024 0:50,1093.4,26.95
8/3/2024 1:00,1093.8,26.93
8/3/2024 1:10,1093,26.92
8/3/2024 1:20,1091.8,26.91
8/3/2024 1:30,1093.1,26.89
8/3/2024 1:40,1091.4,26.88
8/3/2024 1:50,1091.8,26.86
8/3/2024 2:00,1096.5,26.83
8/3/2024 2:10,1094,26.82
8/3/2024 2:20,1090.7,26.8
8/3/2024 2:30,1091.1,26.76
8/3/2024 2:40,1091.6,26.74
8/3/2024 2:50,1091.6,26.74
8/3/2024 3:00,1092.8,26.73
8/3/2024 3:10,1092.9,26.71
8/3/2024 3:20,1092.9,26.69
8/3/2024 3:30,1092.5,26.68
8/3/2024 3:40,1092.9,26.66
8/3/2024 3:50,1093.3,26.65
8/3/2024 4:00,1092.9,26.64
8/3/2024 4:10,1093,26.63
8/3/2024 4:20,1092.6,26.6
8/3/2024 4:30,1091.8,26.59
8/3/2024 4:40,1092.6,26.57
8/3/2024 4:50,1092.2,26.55
8/3/2024 5:00,1092.2,26.54
8/3/2024 5:10,1092.3,26.51
8/3/2024 5:20,1091,26.5
8/3/2024 5:30,1089.8,26.48
8/3/2024 5:40,1091.1,26.48
8/3/2024 5:50,1091.1,26.46
8/3/2024 6:00,1091.1,26.42
8/3/2024 6:10,1090.3,26.41
8/3/2024 6:20,1090.3,26.4
8/3/2024 6:30,1089.9,26.4
8/3/2024 6:40,1089.9,26.4
8/3/2024 6:50,1090.3,26.4
8/3/2024 7:00,1090.3,26.4
8/3/2024 7:10,1091.2,26.39
8/3/2024 7:20,1089.9,26.39
8/3/2024 7:30,1089.9,26.39
8/3/2024 7:40,1090.7,26.41
8/3/2024 7:50,1090.3,26.41
8/3/2024 8:00,1091.1,26.43
8/3/2024 8:10,1091.1,26.46
8/3/2024 8:20,1091.9,26.49
8/3/2024 8:30,1091.9,26.5
8/3/2024 8:40,1091.8,26.54
8/3/2024 8:50,1093,26.63
8/3/2024 9:00,1092.6,26.58
8/3/2024 9:10,1090.9,26.58
8/3/2024 9:20,1092.5,26.65
8/3/2024 9:30,1093.9,26.85
8/3/2024 9:40,1092.5,26.67
8/3/2024 9:50,1092.9,26.68
8/3/2024 10:00,1091.6,26.71
8/3/2024 10:10,1091.6,26.71
8/3/2024 10:20,1092,26.71
8/3/2024 10:30,1094,26.8
8/3/2024 10:40,1095.2,26.85
8/3/2024 10:50,1095.6,26.85
8/3/2024 11:00,1096.8,26.93
8/3/2024 11:10,1096.4,26.92
8/3/2024 11:20,1097.2,26.91
8/3/2024 11:30,1098,26.94
8/3/2024 11:40,1100,27.03
8/3/2024 11:50,1101.2,27.08
8/3/2024 12:00,1101.6,27.08
8/3/2024 12:10,1101.9,27.14
8/3/2024 12:20,1102.7,27.18
8/3/2024 12:30,1103.9,27.2
8/3/2024 12:40,1105.1,27.25
8/3/2024 12:50,1105.9,27.28
8/3/2024 13:00,1108.3,27.33
8/3/2024 13:10,1109.5,27.39
8/3/2024 13:20,1110.7,27.43
8/3/2024 13:30,1110.7,27.43
8/3/2024 13:40,1106.2,27.42
8/3/2024 13:50,1100.3,27.45
8/3/2024 14:00,1100.3,27.48
8/3/2024 14:10,1101.5,27.5
8/3/2024 14:20,1101.5,27.51
8/3/2024 14:30,1102.3,27.54
8/3/2024 14:40,1103.1,27.57
8/3/2024 14:50,1104.7,27.59
8/3/2024 15:00,1105.9,27.63
8/3/2024 15:10,1107.1,27.66
8/3/2024 15:20,1107.9,27.67
8/3/2024 15:30,1108.3,27.68
8/3/2024 15:40,1108.3,27.69
8/3/2024 15:50,1107.9,27.68
8/3/2024 16:00,1107.9,27.68
8/3/2024 16:10,1109.2,27.68
8/3/2024 16:20,1110.8,27.68
8/3/2024 16:30,1109.6,27.66
8/3/2024 16:40,1110,27.67
8/3/2024 16:50,1110.8,27.68
8/3/2024 17:00,1110.4,27.66
8/3/2024 17:10,1109.3,27.61
8/3/2024 17:20,1110.6,27.57
8/3/2024 17:30,1109.7,27.6
8/3/2024 17:40,1110.5,27.6
8/3/2024 17:50,1110.5,27.6
8/3/2024 18:00,1110.5,27.59
8/3/2024 18:10,1110.2,27.56
8/3/2024 18:20,1110.6,27.54
8/3/2024 18:30,1109.8,27.52
8/3/2024 18:40,1109.4,27.51
8/3/2024 18:50,1108.6,27.49
8/3/2024 19:00,1108.2,27.46
8/3/2024 19:10,1107.4,27.45
8/3/2024 19:20,1107.8,27.43
8/3/2024 19:30,1107.8,27.42
8/3/2024 19:40,1108.2,27.41
8/3/2024 19:50,1108.3,27.4
8/3/2024 20:00,1108.7,27.39
8/3/2024 20:10,1108.7,27.36
8/3/2024 20:20,1108.3,27.36
8/3/2024 20:30,1109.2,27.33
8/3/2024 20:40,1109.6,27.32
8/3/2024 20:50,1108.8,27.29
8/3/2024 21:00,1109.2,27.27
8/3/2024 21:10,1108.4,27.26
8/3/2024 21:20,1106.4,27.25
8/3/2024 21:30,1106.4,27.23
8/3/2024 21:40,1106.4,27.2
8/3/2024 21:50,1105.6,27.2
8/3/2024 22:00,1105.2,27.17
8/3/2024 22:10,1105.2,27.16
8/3/2024 22:20,1105.2,27.15
8/3/2024 22:30,1105.3,27.12
8/3/2024 22:40,1105.3,27.1
8/3/2024 22:50,1104.5,27.07
8/3/2024 23:00,1102.8,27.06
8/3/2024 23:10,1102.5,27.03
8/3/2024 23:20,1102.9,27.01
8/3/2024 23:30,1100.8,27.01
8/3/2024 23:40,1100.9,26.98
8/3/2024 23:50,1100.9,26.94
8/4/2024 0:00,1100.1,26.93
8/4/2024 0:10,1100.5,26.91
8/4/2024 0:20,1101.8,26.89
8/4/2024 0:30,1102.6,26.88
8/4/2024 0:40,1103.1,26.86
8/4/2024 0:50,1103.5,26.85
8/4/2024 1:00,1103.1,26.84
8/4/2024 1:10,1103.9,26.83
8/4/2024 1:20,1106.5,26.81
8/4/2024 1:30,1105.2,26.81
8/4/2024 1:40,1105.2,26.81
8/4/2024 1:50,1105.7,26.8
8/4/2024 2:00,1105.7,26.77
8/4/2024 2:10,1106.5,26.76
8/4/2024 2:20,1107,26.74
8/4/2024 2:30,1107,26.72
8/4/2024 2:40,1107,26.71
8/4/2024 2:50,1107.5,26.68
8/4/2024 3:00,1107.1,26.67
8/4/2024 3:10,1106.6,26.66
8/4/2024 3:20,1105.8,26.64
8/4/2024 3:30,1104.6,26.63
8/4/2024 3:40,1105.9,26.61
8/4/2024 3:50,1106.7,26.6
8/4/2024 4:00,1105.1,26.59
8/4/2024 4:10,1104.7,26.58
8/4/2024 4:20,1104.7,26.57
8/4/2024 4:30,1105.9,26.56
8/4/2024 4:40,1106,26.55
8/4/2024 4:50,1105.1,26.52
8/4/2024 5:00,1105.2,26.51
8/4/2024 5:10,1105.2,26.49
8/4/2024 5:20,1103.9,26.49
8/4/2024 5:30,1103.5,26.48
8/4/2024 5:40,1102.7,26.47
8/4/2024 5:50,1102.7,26.47
8/4/2024 6:00,1102.7,26.44
8/4/2024 6:10,1102.8,26.42
8/4/2024 6:20,1101.5,26.41
8/4/2024 6:30,1101.5,26.4
8/4/2024 6:40,1102.4,26.39
8/4/2024 6:50,1102.4,26.4
8/4/2024 7:00,1102,26.41
8/4/2024 7:10,1102.8,26.41
8/4/2024 7:20,1102.8,26.41
8/4/2024 7:30,1102.4,26.42
8/4/2024 7:40,1102.3,26.43
8/4/2024 7:50,1102.3,26.43
8/4/2024 8:00,1102.3,26.44
8/4/2024 8:10,1103.1,26.47
8/4/2024 8:20,1103.5,26.5
8/4/2024 8:30,1102.7,26.5
8/4/2024 8:40,1103,26.55
8/4/2024 8:50,1104.6,26.65
8/4/2024 9:00,1102.6,26.56
8/4/2024 9:10,1103.8,26.59
8/4/2024 9:20,1104.6,26.66
8/4/2024 9:30,1104.5,26.73
8/4/2024 9:40,1103.7,26.66
8/4/2024 9:50,1104.1,26.71
8/4/2024 10:00,1104.9,26.74
8/4/2024 10:10,1104.9,26.74
8/4/2024 10:20,1104.9,26.75
8/4/2024 10:30,1106.8,26.92
8/4/2024 10:40,1109.1,27.07
8/4/2024 10:50,1107.2,26.9
8/4/2024 11:00,1110.3,27.05
8/4/2024 11:10,1110.4,26.97
8/4/2024 11:20,1111.2,27.02
8/4/2024 11:30,1112.4,27.08
8/4/2024 11:40,1112,27.09
8/4/2024 11:50,1113.5,27.17
8/4/2024 12:00,1116,27.23
8/4/2024 12:10,1115.9,27.26
8/4/2024 12:20,1117.5,27.32
8/4/2024 12:30,1117.1,27.29
8/4/2024 12:40,1119.9,27.43
8/4/2024 12:50,1120.2,27.48
8/4/2024 13:00,1121.5,27.49
8/4/2024 13:10,1123.9,27.58
8/4/2024 13:20,1124.2,27.6
8/4/2024 13:30,1124.6,27.68
8/4/2024 13:40,1127.5,27.69
8/4/2024 13:50,1127,27.69
8/4/2024 14:00,1127.1,27.68
8/4/2024 14:10,1127.1,27.66
8/4/2024 14:20,1127.5,27.68
8/4/2024 14:30,1128.2,27.73
8/4/2024 14:40,1127.4,27.71
8/4/2024 14:50,1128.7,27.73
8/4/2024 15:00,1128.6,27.75
8/4/2024 15:10,1129.1,27.75
8/4/2024 15:20,1128.7,27.73
8/4/2024 15:30,1128.2,27.74
8/4/2024 15:40,1128.6,27.76
8/4/2024 15:50,1129.8,27.8
8/4/2024 16:00,1129.4,27.78
8/4/2024 16:10,1131.1,27.8
8/4/2024 16:20,1131.1,27.8
8/4/2024 16:30,1131.5,27.82
8/4/2024 16:40,1130.6,27.82
8/4/2024 16:50,1131.1,27.8
8/4/2024 17:00,1130.7,27.78
8/4/2024 17:10,1131.1,27.77
8/4/2024 17:20,1130.7,27.76
8/4/2024 17:30,1130.3,27.75
8/4/2024 17:40,1130.3,27.74
8/4/2024 17:50,1130.7,27.74
8/4/2024 18:00,1130.7,27.73
8/4/2024 18:10,1130.4,27.7
8/4/2024 18:20,1130,27.69
8/4/2024 18:30,1129.6,27.68
8/4/2024 18:40,1129.2,27.66
8/4/2024 18:50,1129.2,27.63
8/4/2024 19:00,1128.8,27.62
8/4/2024 19:10,1129.2,27.61
8/4/2024 19:20,1129.2,27.59
8/4/2024 19:30,1128.9,27.57
8/4/2024 19:40,1128.5,27.56
8/4/2024 19:50,1128.5,27.54
8/4/2024 20:00,1128.5,27.53
8/4/2024 20:10,1128.1,27.52
8/4/2024 20:20,1128.5,27.5
8/4/2024 20:30,1128.1,27.5
8/4/2024 20:40,1129.4,27.5
8/4/2024 20:50,1131.5,27.49
8/4/2024 21:00,1132.7,27.48
8/4/2024 21:10,1133.1,27.46
8/4/2024 21:20,1131.9,27.45
8/4/2024 21:30,1131.9,27.44
8/4/2024 21:40,1131.1,27.43
8/4/2024 21:50,1131.1,27.42
8/4/2024 22:00,1132,27.41
8/4/2024 22:10,1132,27.41
8/4/2024 22:20,1131.6,27.39
8/4/2024 22:30,1130.8,27.37
8/4/2024 22:40,1130.8,27.36
8/4/2024 22:50,1130.4,27.36
8/4/2024 23:00,1130.4,27.35
8/4/2024 23:10,1130,27.34
8/4/2024 23:20,1130,27.33
8/4/2024 23:30,1130,27.32
8/4/2024 23:40,1129.6,27.31
8/4/2024 23:50,1130.9,27.29
8/5/2024 0:00,1128.8,27.27
8/5/2024 0:10,1126.7,27.27
8/5/2024 0:20,1128.8,27.25
8/5/2024 0:30,1129.7,27.24
8/5/2024 0:40,1129.7,27.23
8/5/2024 0:50,1129.7,27.22
8/5/2024 1:00,1130.1,27.19
8/5/2024 1:10,1128.9,27.19
8/5/2024 1:20,1128.9,27.17
8/5/2024 1:30,1129,27.15
8/5/2024 1:40,1128.5,27.15
8/5/2024 1:50,1129,27.14
8/5/2024 2:00,1129.8,27.12
8/5/2024 2:10,1130.2,27.11
8/5/2024 2:20,1131.1,27.09
8/5/2024 2:30,1131.5,27.08
8/5/2024 2:40,1129.9,27.07
8/5/2024 2:50,1130.3,27.05
