"Date Time, GMT-04:00","Full Range, μS/cm (LGR S/N: 20195879, SEN S/N: 20195879)","Temp, °C (LGR S/N: 20195879, SEN S/N: 20195879)"
7/30/2024 20:40,589.9,28.49
7/30/2024 20:50,590.3,28.49
7/30/2024 21:00,589.2,28.41
7/30/2024 21:10,588,28.36
7/30/2024 21:20,588.4,28.35
7/30/2024 21:30,588,28.32
7/30/2024 21:40,586.9,28.25
7/30/2024 21:50,587.3,28.25
7/30/2024 22:00,585.3,28.18
7/30/2024 22:10,585.4,28.15
7/30/2024 22:20,585.8,28.14
7/30/2024 22:30,585.4,28.1
7/30/2024 22:40,585.4,28.12
7/30/2024 22:50,583.8,28.02
7/30/2024 23:00,584.6,28.03
7/30/2024 23:10,584.7,28
7/30/2024 23:20,584.3,27.97
7/30/2024 23:30,583.9,27.93
7/30/2024 23:40,583.9,27.91
7/30/2024 23:50,584.3,27.88
7/31/2024 0:00,584,27.83
7/31/2024 0:10,584,27.82
7/31/2024 0:20,584,27.8
7/31/2024 0:30,584,27.75
7/31/2024 0:40,582.8,27.7
7/31/2024 0:50,582.9,27.69
7/31/2024 1:00,582.9,27.66
7/31/2024 1:10,582.5,27.62
7/31/2024 1:20,583.3,27.62
7/31/2024 1:30,583.3,27.59
7/31/2024 1:40,583.7,27.57
7/31/2024 1:50,584.1,27.53
7/31/2024 2:00,584.2,27.49
7/31/2024 2:10,584.2,27.46
7/31/2024 2:20,584.2,27.42
7/31/2024 2:30,584.2,27.4
7/31/2024 2:40,584.3,27.36
7/31/2024 2:50,584.7,27.34
7/31/2024 3:00,585.1,27.3
7/31/2024 3:10,585.5,27.28
7/31/2024 3:20,585.5,27.24
7/31/2024 3:30,585.9,27.2
7/31/2024 3:40,586.4,27.19
7/31/2024 3:50,586.4,27.14
7/31/2024 4:00,586.4,27.12
7/31/2024 4:10,586.4,27.09
7/31/2024 4:20,586.8,27.07
7/31/2024 4:30,586.5,27
7/31/2024 4:40,586.9,26.99
7/31/2024 4:50,587.3,26.94
7/31/2024 5:00,585.7,26.91
7/31/2024 5:10,586.1,26.9
7/31/2024 5:20,584.6,26.85
7/31/2024 5:30,584.6,26.84
7/31/2024 5:40,584.6,26.82
7/31/2024 5:50,585,26.79
7/31/2024 6:00,585,26.76
7/31/2024 6:10,585,26.74
7/31/2024 6:20,586.2,26.71
7/31/2024 6:30,587.8,26.7
7/31/2024 6:40,587.9,26.67
7/31/2024 6:50,587.9,26.65
7/31/2024 7:00,587.5,26.63
7/31/2024 7:10,587.9,26.65
7/31/2024 7:20,589.1,26.65
7/31/2024 7:30,589.9,26.65
7/31/2024 7:40,589.9,26.65
7/31/2024 7:50,591.1,26.65
7/31/2024 8:00,589.9,26.6
7/31/2024 8:10,589.9,26.62
7/31/2024 8:20,588.3,26.54
7/31/2024 8:30,586.8,26.54
7/31/2024 8:40,586.8,26.52
7/31/2024 8:50,585.6,26.5
7/31/2024 9:00,585.6,26.53
7/31/2024 9:10,586.4,26.52
7/31/2024 9:20,586.4,26.53
7/31/2024 9:30,585.6,26.53
7/31/2024 9:40,582.4,26.48
7/31/2024 9:50,582.8,26.52
7/31/2024 10:00,583.6,26.56
7/31/2024 10:10,584.3,26.59
7/31/2024 10:20,585.9,26.68
7/31/2024 10:30,587.4,26.76
7/31/2024 10:40,588.9,26.87
7/31/2024 10:50,592,27.02
7/31/2024 11:00,592.3,27.16
7/31/2024 11:10,594.7,27.27
7/31/2024 11:20,600.1,27.55
7/31/2024 11:30,600.8,27.69
7/31/2024 11:40,602.3,27.81
7/31/2024 11:50,607.3,27.99
7/31/2024 12:00,609.9,28.28
7/31/2024 12:10,612.2,28.41
7/31/2024 12:20,616.1,28.56
7/31/2024 12:30,616.5,28.57
7/31/2024 12:40,619.6,28.74
7/31/2024 12:50,619.9,28.83
7/31/2024 13:00,619.5,28.9
7/31/2024 13:10,614.4,28.77
7/31/2024 13:20,614,28.74
7/31/2024 13:30,612.9,28.66
7/31/2024 13:40,610.6,28.55
7/31/2024 13:50,609.8,28.53
7/31/2024 14:00,607,28.45
7/31/2024 14:10,607.5,28.41
7/31/2024 14:20,605.9,28.38
7/31/2024 14:30,604.3,28.37
7/31/2024 14:40,603.1,28.34
7/31/2024 14:50,602,28.27
7/31/2024 15:00,603.2,28.27
7/31/2024 15:10,602,28.26
7/31/2024 15:20,602.4,28.26
7/31/2024 15:30,604,28.25
7/31/2024 15:40,601.6,28.26
7/31/2024 15:50,602,28.28
7/31/2024 16:00,604,28.27
7/31/2024 16:10,604,28.26
7/31/2024 16:20,603.2,28.26
7/31/2024 16:30,589.3,28.15
7/31/2024 16:40,590.1,28.15
7/31/2024 16:50,591.3,28.13
7/31/2024 17:00,585.4,28.14
7/31/2024 17:10,582.6,28.17
7/31/2024 17:20,580.6,28.14
7/31/2024 17:30,581.8,28.12
7/31/2024 17:40,582.6,28.1
7/31/2024 17:50,583,28.1
7/31/2024 18:00,581.8,28.07
7/31/2024 18:10,580.2,28.05
7/31/2024 18:20,581.5,28.03
7/31/2024 18:30,580.3,27.99
7/31/2024 18:40,579.5,27.98
7/31/2024 18:50,579.9,27.96
7/31/2024 19:00,580.3,27.91
7/31/2024 19:10,580.4,27.88
7/31/2024 19:20,579.6,27.84
7/31/2024 19:30,579.6,27.85
7/31/2024 19:40,578.4,27.83
7/31/2024 19:50,577.6,27.8
7/31/2024 20:00,576.9,27.75
7/31/2024 20:10,575.7,27.73
7/31/2024 20:20,573.7,27.68
7/31/2024 20:30,572.5,27.65
7/31/2024 20:40,572.5,27.67
7/31/2024 20:50,572.5,27.66
7/31/2024 21:00,572.2,27.6
7/31/2024 21:10,572.2,27.59
7/31/2024 21:20,570.6,27.57
7/31/2024 21:30,571.4,27.58
7/31/2024 21:40,570.6,27.51
7/31/2024 21:50,570.2,27.53
7/31/2024 22:00,569.5,27.49
7/31/2024 22:10,569.5,27.47
7/31/2024 22:20,567.9,27.43
7/31/2024 22:30,560.4,27.36
7/31/2024 22:40,555.2,27.32
7/31/2024 22:50,545.7,27.27
7/31/2024 23:00,541.4,27.23
7/31/2024 23:10,540.6,27.16
7/31/2024 23:20,530.3,27.08
7/31/2024 23:30,520.8,27.05
7/31/2024 23:40,515.7,27
7/31/2024 23:50,511.8,26.94
8/1/2024 0:00,503.4,26.89
8/1/2024 0:10,494.7,26.84
8/1/2024 0:20,486.8,26.77
8/1/2024 0:30,480.5,26.71
8/1/2024 0:40,478.6,26.7
8/1/2024 0:50,474.2,26.63
8/1/2024 1:00,467.5,26.57
8/1/2024 1:10,462,26.55
8/1/2024 1:20,458.4,26.49
8/1/2024 1:30,454.1,26.47
8/1/2024 1:40,450.5,26.44
8/1/2024 1:50,447.4,26.39
8/1/2024 2:00,445.4,26.35
8/1/2024 2:10,442.7,26.31
8/1/2024 2:20,440.3,26.26
8/1/2024 2:30,437.6,26.23
8/1/2024 2:40,432.4,26.2
8/1/2024 2:50,426.9,26.16
8/1/2024 3:00,418.2,26.14
8/1/2024 3:10,416.2,26.16
8/1/2024 3:20,420.9,26.19
8/1/2024 3:30,430,26.2
8/1/2024 3:40,438.7,26.23
8/1/2024 3:50,447.1,26.25
8/1/2024 4:00,453.4,26.27
8/1/2024 4:10,460.1,26.29
8/1/2024 4:20,463.7,26.3
8/1/2024 4:30,468.8,26.3
8/1/2024 4:40,473.2,26.31
8/1/2024 4:50,476.8,26.32
8/1/2024 5:00,478.7,26.32
8/1/2024 5:10,481.1,26.32
8/1/2024 5:20,484.7,26.32
8/1/2024 5:30,489.5,26.33
8/1/2024 5:40,494.6,26.33
8/1/2024 5:50,499.4,26.34
8/1/2024 6:00,502.9,26.34
8/1/2024 6:10,506.1,26.35
8/1/2024 6:20,508.1,26.35
8/1/2024 6:30,510.1,26.35
8/1/2024 6:40,512.9,26.37
8/1/2024 6:50,512.5,26.37
8/1/2024 7:00,512.5,26.38
8/1/2024 7:10,509.7,26.38
8/1/2024 7:20,507.7,26.39
8/1/2024 7:30,508.5,26.39
8/1/2024 7:40,507.3,26.39
8/1/2024 7:50,504.1,26.37
8/1/2024 8:00,499,26.27
8/1/2024 8:10,492.7,26.22
8/1/2024 8:20,483.6,26.2
8/1/2024 8:30,478.8,26.18
8/1/2024 8:40,476.8,26.17
8/1/2024 8:50,477.2,26.17
8/1/2024 9:00,476.4,26.17
8/1/2024 9:10,472.5,26.17
8/1/2024 9:20,472.1,26.18
8/1/2024 9:30,471.3,26.18
8/1/2024 9:40,471.7,26.19
8/1/2024 9:50,472.1,26.2
8/1/2024 10:00,473.2,26.22
8/1/2024 10:10,474,26.22
8/1/2024 10:20,473.2,26.23
8/1/2024 10:30,475.2,26.23
8/1/2024 10:40,477.2,26.23
8/1/2024 10:50,479.2,26.23
8/1/2024 11:00,479.2,26.23
8/1/2024 11:10,480.4,26.24
8/1/2024 11:20,482.8,26.24
8/1/2024 11:30,485.1,26.23
8/1/2024 11:40,486.7,26.23
8/1/2024 11:50,487.9,26.24
8/1/2024 12:00,489.1,26.25
8/1/2024 12:10,490.3,26.26
8/1/2024 12:20,491.5,26.27
8/1/2024 12:30,489.5,26.27
8/1/2024 12:40,485.9,26.3
8/1/2024 12:50,481.5,26.32
8/1/2024 13:00,476.7,26.4
8/1/2024 13:10,471.5,26.47
8/1/2024 13:20,467.5,26.52
8/1/2024 13:30,462.3,26.61
8/1/2024 13:40,457.1,26.69
8/1/2024 13:50,452,26.76
8/1/2024 14:00,447.6,26.82
8/1/2024 14:10,443.6,26.84
8/1/2024 14:20,440.4,26.87
8/1/2024 14:30,435.3,26.91
8/1/2024 14:40,430.9,26.9
8/1/2024 14:50,427,26.89
8/1/2024 15:00,424.2,26.87
8/1/2024 15:10,422.2,26.86
8/1/2024 15:20,420.7,26.84
8/1/2024 15:30,418.7,26.83
8/1/2024 15:40,418.7,26.8
8/1/2024 15:50,419.5,26.78
8/1/2024 16:00,418.7,26.76
8/1/2024 16:10,417.1,26.75
8/1/2024 16:20,415.2,26.72
8/1/2024 16:30,412.8,26.71
8/1/2024 16:40,411.6,26.69
8/1/2024 16:50,410.4,26.68
8/1/2024 17:00,410,26.67
8/1/2024 17:10,409.7,26.65
8/1/2024 17:20,408.5,26.63
8/1/2024 17:30,406.5,26.62
8/1/2024 17:40,404.9,26.61
8/1/2024 17:50,404.1,26.59
8/1/2024 18:00,403.4,26.57
8/1/2024 18:10,403,26.56
8/1/2024 18:20,402.6,26.55
8/1/2024 18:30,403,26.54
8/1/2024 18:40,403,26.53
8/1/2024 18:50,403.8,26.52
8/1/2024 19:00,404.2,26.49
8/1/2024 19:10,404.6,26.48
8/1/2024 19:20,403.8,26.47
8/1/2024 19:30,403,26.47
8/1/2024 19:40,402.6,26.46
8/1/2024 19:50,401.4,26.45
8/1/2024 20:00,401.4,26.45
8/1/2024 20:10,401.8,26.44
8/1/2024 20:20,401.8,26.44
8/1/2024 20:30,401.4,26.42
8/1/2024 20:40,401.1,26.42
8/1/2024 20:50,401.1,26.41
8/1/2024 21:00,402.2,26.41
8/1/2024 21:10,403,26.4
8/1/2024 21:20,404.2,26.39
8/1/2024 21:30,405.8,26.39
8/1/2024 21:40,405.8,26.38
8/1/2024 21:50,406.2,26.37
8/1/2024 22:00,406.6,26.35
8/1/2024 22:10,406.6,26.35
8/1/2024 22:20,406.6,26.34
8/1/2024 22:30,406.2,26.34
8/1/2024 22:40,407,26.33
8/1/2024 22:50,407.8,26.32
8/1/2024 23:00,408.6,26.32
8/1/2024 23:10,408.6,26.31
8/1/2024 23:20,408.6,26.3
8/1/2024 23:30,406.6,26.3
8/1/2024 23:40,407,26.29
8/1/2024 23:50,404.7,26.25
8/2/2024 0:00,396.8,26.23
8/2/2024 0:10,393.6,26.22
8/2/2024 0:20,391.7,26.2
8/2/2024 0:30,388.9,26.2
8/2/2024 0:40,385.7,26.19
8/2/2024 0:50,381.8,26.19
8/2/2024 1:00,379.4,26.18
8/2/2024 1:10,376.2,26.18
8/2/2024 1:20,374.7,26.15
8/2/2024 1:30,373.5,26.11
8/2/2024 1:40,366.4,26.09
8/2/2024 1:50,359.3,26.07
8/2/2024 2:00,354.9,26.07
8/2/2024 2:10,355.7,26.07
8/2/2024 2:20,360.1,26.07
8/2/2024 2:30,368,26.04
8/2/2024 2:40,385.8,26.03
8/2/2024 2:50,402,26.02
8/2/2024 3:00,422.2,26.02
8/2/2024 3:10,445.6,26.05
8/2/2024 3:20,460.6,26.09
8/2/2024 3:30,468.1,26.1
8/2/2024 3:40,472.5,26.11
8/2/2024 3:50,474.5,26.12
8/2/2024 4:00,473.3,26.14
8/2/2024 4:10,470.1,26.15
8/2/2024 4:20,463.8,26.14
8/2/2024 4:30,457,26.14
8/2/2024 4:40,448.7,26.12
8/2/2024 4:50,436.8,26.12
8/2/2024 5:00,430.1,26.12
8/2/2024 5:10,430.1,26.12
8/2/2024 5:20,428.1,26.12
8/2/2024 5:30,425.3,26.11
8/2/2024 5:40,423.7,26.11
8/2/2024 5:50,421.8,26.11
8/2/2024 6:00,422.6,26.11
8/2/2024 6:10,423,26.11
8/2/2024 6:20,421.8,26.1
8/2/2024 6:30,419.4,26.1
8/2/2024 6:40,417,26.1
8/2/2024 6:50,414.2,26.11
8/2/2024 7:00,414.6,26.11
8/2/2024 7:10,416.2,26.1
8/2/2024 7:20,416.6,26.11
8/2/2024 7:30,417.4,26.11
8/2/2024 7:40,418.2,26.11
8/2/2024 7:50,419.4,26.12
8/2/2024 8:00,420.2,26.12
8/2/2024 8:10,421.4,26.12
8/2/2024 8:20,422.2,26.14
8/2/2024 8:30,422.5,26.14
8/2/2024 8:40,423.3,26.15
8/2/2024 8:50,423.7,26.15
8/2/2024 9:00,423.7,26.16
8/2/2024 9:10,423.7,26.17
8/2/2024 9:20,425.7,26.18
8/2/2024 9:30,426.1,26.19
8/2/2024 9:40,425.7,26.22
8/2/2024 9:50,425.3,26.22
8/2/2024 10:00,425.3,26.24
8/2/2024 10:10,426.1,26.26
8/2/2024 10:20,428.4,26.3
8/2/2024 10:30,432,26.32
8/2/2024 10:40,435.9,26.34
8/2/2024 10:50,438.7,26.38
8/2/2024 11:00,439.1,26.4
8/2/2024 11:10,443,26.47
8/2/2024 11:20,448.5,26.48
8/2/2024 11:30,454.9,26.52
8/2/2024 11:40,457.6,26.52
8/2/2024 11:50,459.6,26.59
8/2/2024 12:00,460.4,26.6
8/2/2024 12:10,460.4,26.6
8/2/2024 12:20,460.4,26.62
8/2/2024 12:30,461.5,26.65
8/2/2024 12:40,462.7,26.68
8/2/2024 12:50,463.5,26.7
8/2/2024 13:00,462.7,26.71
8/2/2024 13:10,463.5,26.74
8/2/2024 13:20,463.4,26.78
8/2/2024 13:30,462.6,26.79
8/2/2024 13:40,463,26.85
8/2/2024 13:50,462.6,26.86
8/2/2024 14:00,461.8,26.86
8/2/2024 14:10,462.2,26.91
8/2/2024 14:20,461.8,26.93
8/2/2024 14:30,460.2,26.97
8/2/2024 14:40,459.8,26.98
8/2/2024 14:50,459,27
8/2/2024 15:00,457.8,27.04
8/2/2024 15:10,457.4,27.08
8/2/2024 15:20,456.6,27.06
8/2/2024 15:30,455,27.1
8/2/2024 15:40,452.2,27.12
8/2/2024 15:50,451,27.16
8/2/2024 16:00,449,27.16
8/2/2024 16:10,448.6,27.2
8/2/2024 16:20,447.4,27.16
8/2/2024 16:30,447,27.19
8/2/2024 16:40,446.6,27.17
8/2/2024 16:50,446.6,27.2
8/2/2024 17:00,445.4,27.23
8/2/2024 17:10,444.2,27.21
8/2/2024 17:20,443.8,27.22
8/2/2024 17:30,443,27.23
8/2/2024 17:40,441.4,27.25
8/2/2024 17:50,439.5,27.24
8/2/2024 18:00,439.5,27.27
8/2/2024 18:10,439.1,27.28
8/2/2024 18:20,437.8,27.31
8/2/2024 18:30,438.2,27.31
8/2/2024 18:40,435.5,27.29
8/2/2024 18:50,434.3,27.28
8/2/2024 19:00,433.9,27.28
8/2/2024 19:10,432.3,27.25
8/2/2024 19:20,429.2,27.28
8/2/2024 19:30,422.4,27.29
8/2/2024 19:40,424.4,27.29
8/2/2024 19:50,424.4,27.29
8/2/2024 20:00,424.4,27.27
8/2/2024 20:10,423.6,27.25
8/2/2024 20:20,424,27.25
8/2/2024 20:30,416.9,27.23
8/2/2024 20:40,413.8,27.22
8/2/2024 20:50,411.8,27.21
8/2/2024 21:00,409,27.2
8/2/2024 21:10,401.9,27.17
8/2/2024 21:20,397.6,27.16
8/2/2024 21:30,398.4,27.15
8/2/2024 21:40,394,27.13
8/2/2024 21:50,388.5,27.1
8/2/2024 22:00,387.7,27.1
8/2/2024 22:10,382.6,27.09
8/2/2024 22:20,383.4,27.07
8/2/2024 22:30,382.6,27.05
8/2/2024 22:40,381.4,27.02
8/2/2024 22:50,381.4,27.02
8/2/2024 23:00,379.5,27.02
8/2/2024 23:10,377.9,27.01
8/2/2024 23:20,373.5,27
8/2/2024 23:30,372.4,27
8/2/2024 23:40,368.8,26.99
8/2/2024 23:50,367.2,26.98
8/3/2024 0:00,367.2,26.98
8/3/2024 0:10,367.6,26.95
8/3/2024 0:20,366.9,26.94
8/3/2024 0:30,366.9,26.94
8/3/2024 0:40,365.3,26.93
8/3/2024 0:50,363.7,26.92
8/3/2024 1:00,363.7,26.92
8/3/2024 1:10,363.7,26.91
8/3/2024 1:20,362.5,26.9
8/3/2024 1:30,362.1,26.89
8/3/2024 1:40,361.7,26.89
8/3/2024 1:50,362.5,26.86
8/3/2024 2:00,362.2,26.86
8/3/2024 2:10,361.4,26.85
8/3/2024 2:20,360.2,26.84
8/3/2024 2:30,358.6,26.83
8/3/2024 2:40,357.8,26.82
8/3/2024 2:50,357,26.82
8/3/2024 3:00,357,26.8
8/3/2024 3:10,355.1,26.79
8/3/2024 3:20,355.1,26.78
8/3/2024 3:30,353.9,26.78
8/3/2024 3:40,353.1,26.77
8/3/2024 3:50,353.5,26.76
8/3/2024 4:00,353.5,26.75
8/3/2024 4:10,353.5,26.75
8/3/2024 4:20,352.3,26.74
8/3/2024 4:30,349.6,26.74
8/3/2024 4:40,350,26.72
8/3/2024 4:50,348.4,26.71
8/3/2024 5:00,346.8,26.7
8/3/2024 5:10,344.8,26.7
8/3/2024 5:20,344.1,26.69
8/3/2024 5:30,344.1,26.68
8/3/2024 5:40,344.1,26.68
8/3/2024 5:50,344.5,26.67
8/3/2024 6:00,344.9,26.65
8/3/2024 6:10,343.7,26.65
8/3/2024 6:20,343.3,26.65
8/3/2024 6:30,344.5,26.64
8/3/2024 6:40,344.5,26.64
8/3/2024 6:50,342.9,26.64
8/3/2024 7:00,341.3,26.64
8/3/2024 7:10,340.5,26.64
8/3/2024 7:20,340.9,26.63
8/3/2024 7:30,341.3,26.63
8/3/2024 7:40,339.7,26.63
8/3/2024 7:50,337.8,26.64
8/3/2024 8:00,338.6,26.63
8/3/2024 8:10,339.3,26.64
8/3/2024 8:20,340.9,26.64
8/3/2024 8:30,340.5,26.67
8/3/2024 8:40,339.3,26.65
8/3/2024 8:50,341.3,26.67
8/3/2024 9:00,341.3,26.68
8/3/2024 9:10,340.1,26.69
8/3/2024 9:20,342.1,26.7
8/3/2024 9:30,342.1,26.71
8/3/2024 9:40,346,26.75
8/3/2024 9:50,352.3,26.75
8/3/2024 10:00,353.5,26.78
8/3/2024 10:10,353.1,26.79
8/3/2024 10:20,356.2,26.82
8/3/2024 10:30,353.1,26.83
8/3/2024 10:40,353.5,26.86
8/3/2024 10:50,362.1,26.9
8/3/2024 11:00,369.2,26.92
8/3/2024 11:10,369.6,26.97
8/3/2024 11:20,367.2,27.02
8/3/2024 11:30,372.8,27.01
8/3/2024 11:40,375.1,27.02
8/3/2024 11:50,371.2,27.04
8/3/2024 12:00,367.2,27.09
8/3/2024 12:10,376.7,27.14
8/3/2024 12:20,379.4,27.14
8/3/2024 12:30,380.6,27.17
8/3/2024 12:40,375.8,27.23
8/3/2024 12:50,380.2,27.24
8/3/2024 13:00,382.9,27.29
8/3/2024 13:10,379.3,27.36
8/3/2024 13:20,376.2,27.37
8/3/2024 13:30,378.9,27.39
8/3/2024 13:40,381.7,27.45
8/3/2024 13:50,380.9,27.44
8/3/2024 14:00,379.7,27.49
8/3/2024 14:10,379.7,27.5
8/3/2024 14:20,380.5,27.49
8/3/2024 14:30,377.7,27.49
8/3/2024 14:40,378.8,27.58
8/3/2024 14:50,377.3,27.57
8/3/2024 15:00,367.4,27.54
8/3/2024 15:10,359.5,27.54
8/3/2024 15:20,356.4,27.55
8/3/2024 15:30,350.8,27.57
8/3/2024 15:40,346.1,27.53
8/3/2024 15:50,342.6,27.53
8/3/2024 16:00,341.8,27.53
8/3/2024 16:10,339.4,27.52
8/3/2024 16:20,335.1,27.51
8/3/2024 16:30,332.7,27.5
8/3/2024 16:40,328.8,27.49
8/3/2024 16:50,327.2,27.46
8/3/2024 17:00,321.7,27.42
8/3/2024 17:10,322.1,27.38
8/3/2024 17:20,321.3,27.36
8/3/2024 17:30,318.6,27.32
8/3/2024 17:40,314.7,27.3
8/3/2024 17:50,311.5,27.27
8/3/2024 18:00,310.8,27.23
8/3/2024 18:10,310.8,27.21
8/3/2024 18:20,311.2,27.19
8/3/2024 18:30,310.8,27.14
8/3/2024 18:40,310.8,27.1
8/3/2024 18:50,310.8,27.08
8/3/2024 19:00,312.8,27.05
8/3/2024 19:10,312.8,27.02
8/3/2024 19:20,312.8,26.99
8/3/2024 19:30,313.2,26.98
8/3/2024 19:40,312.8,26.95
8/3/2024 19:50,312.8,26.93
8/3/2024 20:00,312,26.91
8/3/2024 20:10,312.4,26.9
8/3/2024 20:20,311.7,26.87
8/3/2024 20:30,312.4,26.86
8/3/2024 20:40,311.3,26.84
8/3/2024 20:50,312.9,26.82
8/3/2024 21:00,311.7,26.8
8/3/2024 21:10,312.1,26.79
8/3/2024 21:20,312.5,26.78
8/3/2024 21:30,311.7,26.77
8/3/2024 21:40,312.1,26.76
8/3/2024 21:50,312.1,26.74
8/3/2024 22:00,312.9,26.74
8/3/2024 22:10,312.5,26.72
8/3/2024 22:20,312.1,26.7
8/3/2024 22:30,313.3,26.7
8/3/2024 22:40,314.1,26.69
8/3/2024 22:50,314.1,26.68
8/3/2024 23:00,314.5,26.67
8/3/2024 23:10,314.9,26.67
8/3/2024 23:20,315.3,26.65
8/3/2024 23:30,315.3,26.64
8/3/2024 23:40,316.5,26.63
8/3/2024 23:50,316.5,26.62
8/4/2024 0:00,317.7,26.62
8/4/2024 0:10,317.7,26.61
8/4/2024 0:20,318.1,26.61
8/4/2024 0:30,320.4,26.6
8/4/2024 0:40,323.2,26.59
8/4/2024 0:50,322.4,26.59
8/4/2024 1:00,322,26.57
8/4/2024 1:10,324,26.56
8/4/2024 1:20,323.2,26.56
8/4/2024 1:30,323.6,26.56
8/4/2024 1:40,324.4,26.55
8/4/2024 1:50,324.8,26.55
8/4/2024 2:00,324.4,26.54
8/4/2024 2:10,324,26.54
8/4/2024 2:20,324.4,26.54
8/4/2024 2:30,326.4,26.54
8/4/2024 2:40,326.8,26.53
8/4/2024 2:50,327.5,26.53
8/4/2024 3:00,327.2,26.52
8/4/2024 3:10,327.5,26.52
8/4/2024 3:20,328.7,26.5
8/4/2024 3:30,334.3,26.5
8/4/2024 3:40,335.8,26.5
8/4/2024 3:50,333.9,26.49
8/4/2024 4:00,328.7,26.48
8/4/2024 4:10,328.3,26.48
8/4/2024 4:20,327.6,26.48
8/4/2024 4:30,328,26.47
8/4/2024 4:40,328,26.46
8/4/2024 4:50,328,26.46
8/4/2024 5:00,328.4,26.45
8/4/2024 5:10,329.2,26.45
8/4/2024 5:20,329.5,26.44
8/4/2024 5:30,330.7,26.42
8/4/2024 5:40,332.3,26.41
8/4/2024 5:50,331.9,26.41
8/4/2024 6:00,331.9,26.4
8/4/2024 6:10,331.5,26.39
8/4/2024 6:20,332.3,26.39
8/4/2024 6:30,334.3,26.37
8/4/2024 6:40,332.3,26.35
8/4/2024 6:50,333.1,26.35
8/4/2024 7:00,333.5,26.35
8/4/2024 7:10,333.5,26.34
8/4/2024 7:20,332.3,26.34
8/4/2024 7:30,332.7,26.34
8/4/2024 7:40,332.7,26.34
8/4/2024 7:50,333.9,26.33
8/4/2024 8:00,335.5,26.33
8/4/2024 8:10,335.5,26.33
8/4/2024 8:20,335.9,26.33
8/4/2024 8:30,336.3,26.34
8/4/2024 8:40,336.3,26.34
8/4/2024 8:50,336.3,26.35
8/4/2024 9:00,336.7,26.37
8/4/2024 9:10,337.9,26.37
8/4/2024 9:20,339.4,26.39
8/4/2024 9:30,339.4,26.4
8/4/2024 9:40,340.6,26.42
8/4/2024 9:50,341.8,26.45
8/4/2024 10:00,343,26.47
8/4/2024 10:10,342.9,26.5
8/4/2024 10:20,345.3,26.54
8/4/2024 10:30,346.5,26.57
8/4/2024 10:40,348,26.61
8/4/2024 10:50,350.8,26.63
8/4/2024 11:00,353.5,26.68
8/4/2024 11:10,355.1,26.76
8/4/2024 11:20,358.2,26.79
8/4/2024 11:30,362.5,26.87
8/4/2024 11:40,364.5,26.92
8/4/2024 11:50,373.2,26.98
8/4/2024 12:00,382.2,27
8/4/2024 12:10,377.5,27.05
8/4/2024 12:20,372.7,27.12
8/4/2024 12:30,367.6,27.16
8/4/2024 12:40,368.3,27.21
8/4/2024 12:50,371.1,27.27
8/4/2024 13:00,371.5,27.31
8/4/2024 13:10,372.2,27.36
8/4/2024 13:20,370.6,27.4
8/4/2024 13:30,375,27.43
8/4/2024 13:40,376.9,27.5
8/4/2024 13:50,377.3,27.53
8/4/2024 14:00,375.7,27.6
8/4/2024 14:10,373.3,27.62
8/4/2024 14:20,372.5,27.62
8/4/2024 14:30,370.9,27.68
8/4/2024 14:40,370.9,27.67
8/4/2024 14:50,370.5,27.72
8/4/2024 15:00,369.7,27.69
8/4/2024 15:10,368.9,27.75
8/4/2024 15:20,368.1,27.76
8/4/2024 15:30,367.7,27.75
8/4/2024 15:40,367.7,27.76
8/4/2024 15:50,367.7,27.75
8/4/2024 16:00,367.3,27.75
8/4/2024 16:10,366.5,27.74
8/4/2024 16:20,366.6,27.72
8/4/2024 16:30,365.4,27.72
8/4/2024 16:40,365.4,27.69
8/4/2024 16:50,363.8,27.68
8/4/2024 17:00,363.8,27.65
8/4/2024 17:10,362.3,27.64
8/4/2024 17:20,361.1,27.61
8/4/2024 17:30,359.1,27.59
8/4/2024 17:40,357.9,27.57
8/4/2024 17:50,357.5,27.55
8/4/2024 18:00,357.6,27.52
8/4/2024 18:10,355.6,27.5
8/4/2024 18:20,356.8,27.49
8/4/2024 18:30,355.2,27.46
8/4/2024 18:40,352.5,27.44
8/4/2024 18:50,352.9,27.42
8/4/2024 19:00,353.7,27.38
8/4/2024 19:10,354.1,27.37
8/4/2024 19:20,354.5,27.35
8/4/2024 19:30,354.9,27.32
8/4/2024 19:40,355.3,27.3
8/4/2024 19:50,354.9,27.28
8/4/2024 20:00,355.3,27.25
8/4/2024 20:10,356.1,27.24
8/4/2024 20:20,356.1,27.23
8/4/2024 20:30,356.9,27.22
8/4/2024 20:40,358.1,27.2
8/4/2024 20:50,358.1,27.19
8/4/2024 21:00,358.1,27.17
8/4/2024 21:10,358.5,27.16
8/4/2024 21:20,359.3,27.15
8/4/2024 21:30,358.9,27.14
8/4/2024 21:40,356.9,27.13
8/4/2024 21:50,357.3,27.12
8/4/2024 22:00,356.1,27.09
8/4/2024 22:10,356.5,27.09
8/4/2024 22:20,356.5,27.07
8/4/2024 22:30,356.2,27.06
8/4/2024 22:40,356.9,27.06
8/4/2024 22:50,357.3,27.04
8/4/2024 23:00,357.7,27.04
8/4/2024 23:10,357.7,27.02
8/4/2024 23:20,357.8,27.01
8/4/2024 23:30,358.2,27
8/4/2024 23:40,357.8,26.99
8/4/2024 23:50,357,26.98
