            Unix Timestamp,               UTC_Date_&_Time,Timestamp,       Battery,Temp_C,DO_mgL,DO_perc,             Q
1722971760,           2024-08-06 19:16:00,           2024-08-06 15:16:00,3.49,28.881,0.671,8.706301,0.903
1722972360,           2024-08-06 19:26:00,           2024-08-06 15:26:00,3.49,28.872,0.819,10.624944,0.906
1722972960,           2024-08-06 19:36:00,           2024-08-06 15:36:00,3.49,28.872,0.732,9.496287,0.904
1722973560,           2024-08-06 19:46:00,           2024-08-06 15:46:00,3.49,28.855,0.733,9.506432,0.904
1722974160,           2024-08-06 19:56:00,           2024-08-06 15:56:00,3.49,28.821,0.74,9.591506,0.905
1722974760,           2024-08-06 20:06:00,           2024-08-06 16:06:00,3.49,28.812,0.82,10.626751,0.906
1722975360,           2024-08-06 20:16:00,           2024-08-06 16:16:00,3.49,28.778,0.735,9.519527,0.904
1722975960,           2024-08-06 20:26:00,           2024-08-06 16:26:00,3.49,28.752,0.68,8.80317,0.904
1722976560,           2024-08-06 20:36:00,           2024-08-06 16:36:00,3.49,28.735,0.581,7.519292,0.902
1722977160,           2024-08-06 20:46:00,           2024-08-06 16:46:00,3.49,28.701,0.522,6.751689,0.9
1722977760,           2024-08-06 20:56:00,           2024-08-06 16:56:00,3.49,28.675,0.679,8.778366,0.904
1722978360,           2024-08-06 21:06:00,           2024-08-06 17:06:00,3.49,28.667,0.631,8.156659,0.903
1722978960,           2024-08-06 21:16:00,           2024-08-06 17:16:00,3.49,28.658,0.678,8.762824,0.904
1722979560,           2024-08-06 21:26:00,           2024-08-06 17:26:00,3.49,28.675,0.546,7.058892,0.901
1722980160,           2024-08-06 21:36:00,           2024-08-06 17:36:00,3.49,28.632,0.377,4.870321,0.897
1722980760,           2024-08-06 21:46:00,           2024-08-06 17:46:00,3.49,28.641,0.314,4.057089,0.895
1722981360,           2024-08-06 21:56:00,           2024-08-06 17:56:00,3.49,28.607,0.449,5.797917,0.899
1722981960,           2024-08-06 22:06:00,           2024-08-06 18:06:00,3.49,28.632,0.282,3.643052,0.894
1722982560,           2024-08-06 22:16:00,           2024-08-06 18:16:00,3.49,28.59,0.146,1.884729,0.891
1722983160,           2024-08-06 22:26:00,           2024-08-06 18:26:00,3.49,28.564,0.097,1.251611,0.889
1722983760,           2024-08-06 22:36:00,           2024-08-06 18:36:00,3.49,28.547,0.067,0.864257,0.888
1722984360,           2024-08-06 22:46:00,           2024-08-06 18:46:00,3.49,28.513,0.072,0.928199,0.888
1722984960,           2024-08-06 22:56:00,           2024-08-06 18:56:00,3.49,28.496,0.061,0.786156,0.888
1722985560,           2024-08-06 23:06:00,           2024-08-06 19:06:00,3.49,28.461,0.062,0.798552,0.888
1722986160,           2024-08-06 23:16:00,           2024-08-06 19:16:00,3.49,28.427,0.065,0.836691,0.889
1722986760,           2024-08-06 23:26:00,           2024-08-06 19:26:00,3.49,28.384,0.201,2.585349,0.893
1722987360,           2024-08-06 23:36:00,           2024-08-06 19:36:00,3.49,28.376,0.066,0.848801,0.889
1722987960,           2024-08-06 23:46:00,           2024-08-06 19:46:00,3.49,28.35,0.057,0.73272,0.889
1722988560,           2024-08-06 23:56:00,           2024-08-06 19:56:00,3.49,28.316,0.06,0.770822,0.889
1722989160,           2024-08-07 00:06:00,           2024-08-06 20:06:00,3.49,28.282,0.06,0.77036,0.889
1722989760,           2024-08-07 00:16:00,           2024-08-06 20:16:00,3.49,28.265,0.058,0.744459,0.889
1722990360,           2024-08-07 00:26:00,           2024-08-06 20:26:00,3.49,28.239,0.056,0.718458,0.889
1722990960,           2024-08-07 00:36:00,           2024-08-06 20:36:00,3.49,28.214,0.063,0.807909,0.889
1722991560,           2024-08-07 00:46:00,           2024-08-06 20:46:00,3.49,28.205,0.066,0.846247,0.889
1722992160,           2024-08-07 00:56:00,           2024-08-06 20:56:00,3.49,28.171,0.058,0.743225,0.889
1722992760,           2024-08-07 01:06:00,           2024-08-06 21:06:00,3.49,28.137,0.062,0.794005,0.889
1722993360,           2024-08-07 01:16:00,           2024-08-06 21:16:00,3.49,28.128,0.058,0.742661,0.889
1722993960,           2024-08-07 01:26:00,           2024-08-06 21:26:00,3.49,28.094,0.062,0.793402,0.889
1722994560,           2024-08-07 01:36:00,           2024-08-06 21:36:00,3.49,28.069,0.058,0.741887,0.889
1722995160,           2024-08-07 01:46:00,           2024-08-06 21:46:00,3.49,28.035,0.169,2.160407,0.892
1722995760,           2024-08-07 01:56:00,           2024-08-06 21:56:00,3.49,28.018,0.056,0.715659,0.889
1722996360,           2024-08-07 02:06:00,           2024-08-06 22:06:00,3.49,27.992,0.056,0.71533,0.889
1722996960,           2024-08-07 02:16:00,           2024-08-06 22:16:00,3.49,27.975,0.087,1.110982,0.89
1722997560,           2024-08-07 02:26:00,           2024-08-06 22:26:00,3.5,27.958,0.096,1.225543,0.89
1722998160,           2024-08-07 02:36:00,           2024-08-06 22:36:00,3.5,27.932,0.127,1.620545,0.891
1722998760,           2024-08-07 02:46:00,           2024-08-06 22:46:00,3.5,27.89,0.056,0.71404,0.889
1722999360,           2024-08-07 02:56:00,           2024-08-06 22:56:00,3.5,27.873,0.094,1.198206,0.89
1722999960,           2024-08-07 03:06:00,           2024-08-06 23:06:00,3.5,27.839,0.066,0.840786,0.889
1723000560,           2024-08-07 03:16:00,           2024-08-06 23:16:00,3.5,27.83,0.057,0.726018,0.889
1723001160,           2024-08-07 03:26:00,           2024-08-06 23:26:00,3.5,27.83,0.059,0.751492,0.889
1723001760,           2024-08-07 03:36:00,           2024-08-06 23:36:00,3.5,27.805,0.175,2.228014,0.892
1723002360,           2024-08-07 03:46:00,           2024-08-06 23:46:00,3.5,27.805,0.079,1.005789,0.889
1723002960,           2024-08-07 03:56:00,           2024-08-06 23:56:00,3.5,27.779,0.073,0.928972,0.889
1723003560,           2024-08-07 04:06:00,           2024-08-07 00:06:00,3.5,27.754,0.065,0.8268,0.889
1723004160,           2024-08-07 04:16:00,           2024-08-07 00:16:00,3.5,27.72,0.056,0.71189,0.889
1723004760,           2024-08-07 04:26:00,           2024-08-07 00:26:00,3.5,27.728,0.059,0.750133,0.889
1723005360,           2024-08-07 04:36:00,           2024-08-07 00:36:00,3.5,27.711,0.055,0.699066,0.889
1723005960,           2024-08-07 04:46:00,           2024-08-07 00:46:00,3.5,27.694,0.064,0.813213,0.889
1723006560,           2024-08-07 04:56:00,           2024-08-07 00:56:00,3.5,27.669,0.106,1.346286,0.89
1723007160,           2024-08-07 05:06:00,           2024-08-07 01:06:00,3.5,27.66,0.059,0.749228,0.889
1723007760,           2024-08-07 05:16:00,           2024-08-07 01:16:00,3.5,27.609,0.055,0.6978,0.889
1723008360,           2024-08-07 05:26:00,           2024-08-07 01:26:00,3.5,27.609,0.055,0.6978,0.889
1723008960,           2024-08-07 05:36:00,           2024-08-07 01:36:00,3.49,27.592,0.058,0.735639,0.889
1723009560,           2024-08-07 05:46:00,           2024-08-07 01:46:00,3.49,27.575,0.088,1.115805,0.89
1723010160,           2024-08-07 05:56:00,           2024-08-07 01:56:00,3.49,27.515,0.057,0.721966,0.889
1723010760,           2024-08-07 06:06:00,           2024-08-07 02:06:00,3.49,27.515,0.059,0.747298,0.889
1723011360,           2024-08-07 06:16:00,           2024-08-07 02:16:00,3.49,27.498,0.057,0.721748,0.889
1723011960,           2024-08-07 06:26:00,           2024-08-07 02:26:00,3.49,27.49,0.056,0.708984,0.889
1723012560,           2024-08-07 06:36:00,           2024-08-07 02:36:00,3.49,27.456,0.057,0.721208,0.889
1723013160,           2024-08-07 06:46:00,           2024-08-07 02:46:00,3.49,27.422,0.055,0.695481,0.889
1723013760,           2024-08-07 06:56:00,           2024-08-07 02:56:00,3.49,27.405,0.056,0.707911,0.889
1723014360,           2024-08-07 07:06:00,           2024-08-07 03:06:00,3.49,27.38,0.055,0.69496,0.889
1723014960,           2024-08-07 07:16:00,           2024-08-07 03:16:00,3.49,27.363,0.074,0.934754,0.889
1723015560,           2024-08-07 07:26:00,           2024-08-07 03:26:00,3.49,27.337,0.055,0.694427,0.889
1723016160,           2024-08-07 07:36:00,           2024-08-07 03:36:00,3.49,27.312,0.06,0.757219,0.889
1723016760,           2024-08-07 07:46:00,           2024-08-07 03:46:00,3.49,27.286,0.055,0.693796,0.889
1723017360,           2024-08-07 07:56:00,           2024-08-07 03:56:00,3.49,27.278,0.059,0.744147,0.889
1723017960,           2024-08-07 08:06:00,           2024-08-07 04:06:00,3.49,27.261,0.067,0.844792,0.889
1723018560,           2024-08-07 08:16:00,           2024-08-07 04:16:00,3.49,27.218,0.168,2.116657,0.893
1723019160,           2024-08-07 08:26:00,           2024-08-07 04:26:00,3.49,27.193,0.055,0.692644,0.889
1723019760,           2024-08-07 08:36:00,           2024-08-07 04:36:00,3.49,27.184,0.054,0.679941,0.889
1723020360,           2024-08-07 08:46:00,           2024-08-07 04:46:00,3.49,27.159,0.057,0.717394,0.889
1723020960,           2024-08-07 08:56:00,           2024-08-07 04:56:00,3.49,27.15,0.054,0.679527,0.889
1723021560,           2024-08-07 09:06:00,           2024-08-07 05:06:00,3.49,27.116,0.072,0.905486,0.889
1723022160,           2024-08-07 09:16:00,           2024-08-07 05:16:00,3.49,27.116,0.054,0.679114,0.889
1723022760,           2024-08-07 09:26:00,           2024-08-07 05:26:00,3.49,27.065,0.054,0.678494,0.889
1723023360,           2024-08-07 09:36:00,           2024-08-07 05:36:00,3.49,27.065,0.054,0.678494,0.889
1723023960,           2024-08-07 09:46:00,           2024-08-07 05:46:00,3.49,26.998,0.055,0.69023,0.889
1723024560,           2024-08-07 09:56:00,           2024-08-07 05:56:00,3.49,26.972,0.054,0.677365,0.889
1723025160,           2024-08-07 10:06:00,           2024-08-07 06:06:00,3.5,26.93,0.054,0.676855,0.889
1723025760,           2024-08-07 10:16:00,           2024-08-07 06:16:00,3.5,26.896,0.054,0.676442,0.889
1723026360,           2024-08-07 10:26:00,           2024-08-07 06:26:00,3.5,26.879,0.054,0.676235,0.889
1723026960,           2024-08-07 10:36:00,           2024-08-07 06:36:00,3.5,26.896,0.054,0.676442,0.889
1723027560,           2024-08-07 10:46:00,           2024-08-07 06:46:00,3.5,26.887,0.054,0.676332,0.889
1723028160,           2024-08-07 10:56:00,           2024-08-07 06:56:00,3.5,26.879,0.054,0.676235,0.889
1723028760,           2024-08-07 11:06:00,           2024-08-07 07:06:00,3.5,26.887,0.054,0.676332,0.889
1723029360,           2024-08-07 11:16:00,           2024-08-07 07:16:00,3.5,26.879,0.053,0.663712,0.889
1723029960,           2024-08-07 11:26:00,           2024-08-07 07:26:00,3.5,26.871,0.054,0.676138,0.889
1723030560,           2024-08-07 11:36:00,           2024-08-07 07:36:00,3.5,26.879,0.054,0.676235,0.889
1723031160,           2024-08-07 11:46:00,           2024-08-07 07:46:00,3.5,26.904,0.053,0.66401,0.889
1723031760,           2024-08-07 11:56:00,           2024-08-07 07:56:00,3.5,26.904,0.057,0.714124,0.889
1723032360,           2024-08-07 12:06:00,           2024-08-07 08:06:00,3.49,26.938,0.082,1.027964,0.89
1723032960,           2024-08-07 12:16:00,           2024-08-07 08:16:00,3.49,26.947,0.054,0.677061,0.889
1723033560,           2024-08-07 12:26:00,           2024-08-07 08:26:00,3.49,26.947,0.066,0.827519,0.889
1723034160,           2024-08-07 12:36:00,           2024-08-07 08:36:00,3.49,26.972,0.056,0.702452,0.889
1723034760,           2024-08-07 12:46:00,           2024-08-07 08:46:00,3.49,26.989,0.151,1.89469,0.892
1723035360,           2024-08-07 12:56:00,           2024-08-07 08:56:00,3.49,27.015,0.127,1.59429,0.891
1723035960,           2024-08-07 13:06:00,           2024-08-07 09:06:00,3.49,27.032,0.249,3.126764,0.894
1723036560,           2024-08-07 13:16:00,           2024-08-07 09:16:00,3.49,27.057,0.404,5.075416,0.898
1723037160,           2024-08-07 13:26:00,           2024-08-07 09:26:00,3.49,27.049,0.883,11.091461,0.906
1723037760,           2024-08-07 13:36:00,           2024-08-07 09:36:00,3.49,27.176,3.71,46.707766,0.905
1723038360,           2024-08-07 13:46:00,           2024-08-07 09:46:00,3.49,27.176,4.813,60.594199,0.906
1723038960,           2024-08-07 13:56:00,           2024-08-07 09:56:00,3.49,27.133,1.866,23.474308,0.909
1723039560,           2024-08-07 14:06:00,           2024-08-07 10:06:00,3.49,27.15,0.73,9.186204,0.904
1723040160,           2024-08-07 14:16:00,           2024-08-07 10:16:00,3.49,27.142,0.596,7.498896,0.9
1723040760,           2024-08-07 14:26:00,           2024-08-07 10:26:00,3.49,27.176,0.427,5.3758,0.898
1723041360,           2024-08-07 14:36:00,           2024-08-07 10:36:00,3.49,27.235,0.805,10.145398,0.899
1723041960,           2024-08-07 14:46:00,           2024-08-07 10:46:00,3.49,27.261,1.521,19.178037,0.908
1723042560,           2024-08-07 14:56:00,           2024-08-07 10:56:00,3.49,27.346,2.08,26.266202,0.9
1723043160,           2024-08-07 15:06:00,           2024-08-07 11:06:00,3.49,27.363,1.994,25.187833,0.908
1723043760,           2024-08-07 15:16:00,           2024-08-07 11:16:00,3.49,27.388,1.37,17.3133,0.91
1723044360,           2024-08-07 15:26:00,           2024-08-07 11:26:00,3.49,27.422,0.667,8.434287,0.903
1723044960,           2024-08-07 15:36:00,           2024-08-07 11:36:00,3.49,27.464,0.508,6.428524,0.9
1723045560,           2024-08-07 15:46:00,           2024-08-07 11:46:00,3.49,27.515,0.455,5.763064,0.899
1723046160,           2024-08-07 15:56:00,           2024-08-07 11:56:00,3.5,27.617,0.508,6.446052,0.9
1723046760,           2024-08-07 16:06:00,           2024-08-07 12:06:00,3.49,27.617,0.425,5.392859,0.898
1723047360,           2024-08-07 16:16:00,           2024-08-07 12:16:00,3.5,27.728,0.611,7.768332,0.902
1723047960,           2024-08-07 16:26:00,           2024-08-07 12:26:00,3.49,27.813,0.926,11.791051,0.907
1723048560,           2024-08-07 16:36:00,           2024-08-07 12:36:00,3.49,27.796,0.528,6.721165,0.901
1723049160,           2024-08-07 16:46:00,           2024-08-07 12:46:00,3.49,27.864,0.569,7.251811,0.901
1723049760,           2024-08-07 16:56:00,           2024-08-07 12:56:00,3.49,27.873,0.455,5.799825,0.899
1723050360,           2024-08-07 17:06:00,           2024-08-07 13:06:00,3.49,27.932,0.356,4.54263,0.896
1723050960,           2024-08-07 17:16:00,           2024-08-07 13:16:00,3.49,27.975,0.41,5.235664,0.898
1723051560,           2024-08-07 17:26:00,           2024-08-07 13:26:00,3.49,28.077,0.515,6.588379,0.9
1723052160,           2024-08-07 17:36:00,           2024-08-07 13:36:00,3.49,28.052,0.552,7.058599,0.901
1723052760,           2024-08-07 17:46:00,           2024-08-07 13:46:00,3.49,28.069,0.678,8.672406,0.904
1723053360,           2024-08-07 17:56:00,           2024-08-07 13:56:00,3.49,28.094,0.547,6.999856,0.901
1723053960,           2024-08-07 18:06:00,           2024-08-07 14:06:00,3.49,28.163,0.465,5.957774,0.899
1723054560,           2024-08-07 18:16:00,           2024-08-07 14:16:00,3.49,28.205,0.706,9.052274,0.904
1723055160,           2024-08-07 18:26:00,           2024-08-07 14:26:00,3.49,28.239,0.618,7.928699,0.903
1723055760,           2024-08-07 18:36:00,           2024-08-07 14:36:00,3.49,28.291,0.411,5.277807,0.898
1723056360,           2024-08-07 18:46:00,           2024-08-07 14:46:00,3.49,28.299,0.302,3.878643,0.895
1723056960,           2024-08-07 18:56:00,           2024-08-07 14:56:00,3.49,28.333,0.657,8.443032,0.903
1723057560,           2024-08-07 19:06:00,           2024-08-07 15:06:00,3.49,28.367,0.651,8.370938,0.903
1723058160,           2024-08-07 19:16:00,           2024-08-07 15:16:00,3.49,28.384,0.599,7.704597,0.902
1723058760,           2024-08-07 19:26:00,           2024-08-07 15:26:00,3.49,28.41,0.704,9.059297,0.904
1723059360,           2024-08-07 19:36:00,           2024-08-07 15:36:00,3.49,28.427,0.806,10.374969,0.906
1723059960,           2024-08-07 19:46:00,           2024-08-07 15:46:00,3.49,28.436,0.778,10.016134,0.905
1723060560,           2024-08-07 19:56:00,           2024-08-07 15:56:00,3.49,28.47,0.511,6.582656,0.901
1723061160,           2024-08-07 20:06:00,           2024-08-07 16:06:00,3.49,28.453,0.5,6.43903,0.899
1723061760,           2024-08-07 20:16:00,           2024-08-07 16:16:00,3.49,28.461,0.394,5.074669,0.897
1723062360,           2024-08-07 20:26:00,           2024-08-07 16:26:00,3.49,28.427,0.186,2.394224,0.892
1723062960,           2024-08-07 20:36:00,           2024-08-07 16:36:00,3.49,28.41,0.146,1.878775,0.89
1723063560,           2024-08-07 20:46:00,           2024-08-07 16:46:00,3.49,28.384,0.48,6.173968,0.899
1723064160,           2024-08-07 20:56:00,           2024-08-07 16:56:00,3.49,28.35,0.414,5.32186,0.898
1723064760,           2024-08-07 21:06:00,           2024-08-07 17:06:00,3.49,28.308,0.421,5.40784,0.898
1723065360,           2024-08-07 21:16:00,           2024-08-07 17:16:00,3.49,28.273,0.314,4.030914,0.896
1723065960,           2024-08-07 21:26:00,           2024-08-07 17:26:00,3.49,28.282,0.357,4.583645,0.896
1723066560,           2024-08-07 21:36:00,           2024-08-07 17:36:00,3.49,28.248,0.292,3.746841,0.894
1723067160,           2024-08-07 21:46:00,           2024-08-07 17:46:00,3.49,28.214,0.279,3.577883,0.894
1723067760,           2024-08-07 21:56:00,           2024-08-07 17:56:00,3.49,28.197,0.272,3.487069,0.894
1723068360,           2024-08-07 22:06:00,           2024-08-07 18:06:00,3.49,28.171,0.484,6.202086,0.9
1723068960,           2024-08-07 22:16:00,           2024-08-07 18:16:00,3.49,28.145,0.202,2.587286,0.892
1723069560,           2024-08-07 22:26:00,           2024-08-07 18:26:00,3.49,28.128,0.089,1.139601,0.889
1723070160,           2024-08-07 22:36:00,           2024-08-07 18:36:00,3.49,28.086,0.166,2.123971,0.891
1723070760,           2024-08-07 22:46:00,           2024-08-07 18:46:00,3.49,28.077,0.242,3.095898,0.894
1723071360,           2024-08-07 22:56:00,           2024-08-07 18:56:00,3.49,28.052,0.143,1.828586,0.891
1723071960,           2024-08-07 23:06:00,           2024-08-07 19:06:00,3.49,28.043,0.082,1.048393,0.889
1723072560,           2024-08-07 23:16:00,           2024-08-07 19:16:00,3.49,28.018,0.075,0.958472,0.889
1723073160,           2024-08-07 23:26:00,           2024-08-07 19:26:00,3.49,28.001,0.258,3.296153,0.895
1723073760,           2024-08-07 23:36:00,           2024-08-07 19:36:00,3.49,27.975,0.176,2.247505,0.892
1723074360,           2024-08-07 23:46:00,           2024-08-07 19:46:00,3.49,27.958,0.058,0.740432,0.888
1723074960,           2024-08-07 23:56:00,           2024-08-07 19:56:00,3.49,27.949,0.062,0.79137,0.889
1723075560,           2024-08-08 00:06:00,           2024-08-07 20:06:00,3.49,27.932,0.064,0.816653,0.889
1723076160,           2024-08-08 00:16:00,           2024-08-07 20:16:00,3.49,27.932,0.065,0.829413,0.889
1723076760,           2024-08-08 00:26:00,           2024-08-07 20:26:00,3.49,27.898,0.056,0.714141,0.888
1723077360,           2024-08-08 00:36:00,           2024-08-07 20:36:00,3.49,27.864,0.059,0.751945,0.889
1723077960,           2024-08-08 00:46:00,           2024-08-07 20:46:00,3.49,27.856,0.077,0.981213,0.889
1723078560,           2024-08-08 00:56:00,           2024-08-07 20:56:00,3.49,27.822,0.064,0.815062,0.889
1723079160,           2024-08-08 01:06:00,           2024-08-07 21:06:00,3.49,27.813,0.057,0.725799,0.889
1723079760,           2024-08-08 01:16:00,           2024-08-07 21:16:00,3.49,27.796,0.056,0.712851,0.889
1723080360,           2024-08-08 01:26:00,           2024-08-07 21:26:00,3.49,27.805,0.056,0.712965,0.889
1723080960,           2024-08-08 01:36:00,           2024-08-07 21:36:00,3.5,27.762,0.057,0.725143,0.889
1723081560,           2024-08-08 01:46:00,           2024-08-07 21:46:00,3.5,27.745,0.057,0.724924,0.889
1723082160,           2024-08-08 01:56:00,           2024-08-07 21:56:00,3.49,27.737,0.055,0.699389,0.889
1723082760,           2024-08-08 02:06:00,           2024-08-07 22:06:00,3.5,27.711,0.055,0.699066,0.888
1723083360,           2024-08-08 02:16:00,           2024-08-07 22:16:00,3.5,27.677,0.055,0.698644,0.889
1723083960,           2024-08-08 02:26:00,           2024-08-07 22:26:00,3.5,27.686,0.088,1.118009,0.89
1723084560,           2024-08-08 02:36:00,           2024-08-07 22:36:00,3.49,27.583,0.078,0.98915,0.889
1723085160,           2024-08-08 02:46:00,           2024-08-07 22:46:00,3.5,27.617,0.06,0.761345,0.889
1723085760,           2024-08-08 02:56:00,           2024-08-07 22:56:00,3.5,27.634,0.055,0.69811,0.889
1723086360,           2024-08-08 03:06:00,           2024-08-07 23:06:00,3.49,27.609,0.058,0.735862,0.889
1723086960,           2024-08-08 03:16:00,           2024-08-07 23:16:00,3.49,27.575,0.058,0.735417,0.889
1723087560,           2024-08-08 03:26:00,           2024-08-07 23:26:00,3.49,27.549,0.068,0.861814,0.889
1723088160,           2024-08-08 03:36:00,           2024-08-07 23:36:00,3.49,27.532,0.063,0.798204,0.889
1723088760,           2024-08-08 03:46:00,           2024-08-07 23:46:00,3.49,27.498,0.06,0.759734,0.889
1723089360,           2024-08-08 03:56:00,           2024-08-07 23:56:00,3.49,27.507,0.066,0.835842,0.889
1723089960,           2024-08-08 04:06:00,           2024-08-08 00:06:00,3.49,27.464,0.055,0.696002,0.889
1723090560,           2024-08-08 04:16:00,           2024-08-08 00:16:00,3.49,27.447,0.054,0.68314,0.889
1723091160,           2024-08-08 04:26:00,           2024-08-08 00:26:00,3.49,27.43,0.055,0.69558,0.889
1723091760,           2024-08-08 04:36:00,           2024-08-08 00:36:00,3.49,27.413,0.055,0.695369,0.889
1723092360,           2024-08-08 04:46:00,           2024-08-08 00:46:00,3.49,27.388,0.054,0.682422,0.889
1723092960,           2024-08-08 04:56:00,           2024-08-08 00:56:00,3.49,27.371,0.058,0.73275,0.889
1723093560,           2024-08-08 05:06:00,           2024-08-08 01:06:00,3.49,27.337,0.056,0.707053,0.889
1723094160,           2024-08-08 05:16:00,           2024-08-08 01:16:00,3.49,27.312,0.054,0.681497,0.889
1723094760,           2024-08-08 05:26:00,           2024-08-08 01:26:00,3.49,27.303,0.055,0.694006,0.889
1723095360,           2024-08-08 05:36:00,           2024-08-08 01:36:00,3.49,27.286,0.054,0.681181,0.889
1723095960,           2024-08-08 05:46:00,           2024-08-08 01:46:00,3.49,27.278,0.055,0.693696,0.889
1723096560,           2024-08-08 05:56:00,           2024-08-08 01:56:00,3.49,27.244,0.067,0.844535,0.889
1723097160,           2024-08-08 06:06:00,           2024-08-08 02:06:00,3.49,27.227,0.081,1.020695,0.889
1723097760,           2024-08-08 06:16:00,           2024-08-08 02:16:00,3.49,27.218,0.055,0.692953,0.889
1723098360,           2024-08-08 06:26:00,           2024-08-08 02:26:00,3.49,27.201,0.065,0.818696,0.889
1723098960,           2024-08-08 06:36:00,           2024-08-08 02:36:00,3.49,27.176,0.054,0.679844,0.889
1723099560,           2024-08-08 06:46:00,           2024-08-08 02:46:00,3.49,27.176,0.054,0.679844,0.889
1723100160,           2024-08-08 06:56:00,           2024-08-08 02:56:00,3.49,27.142,0.054,0.67943,0.889
1723100760,           2024-08-08 07:06:00,           2024-08-08 03:06:00,3.49,27.133,0.058,0.729641,0.889
1723101360,           2024-08-08 07:16:00,           2024-08-08 03:16:00,3.49,27.099,0.056,0.704052,0.889
1723101960,           2024-08-08 07:26:00,           2024-08-08 03:26:00,3.49,27.074,0.055,0.691171,0.889
1723102560,           2024-08-08 07:36:00,           2024-08-08 03:36:00,3.49,27.065,0.054,0.678494,0.889
1723103160,           2024-08-08 07:46:00,           2024-08-08 03:46:00,3.49,27.049,0.054,0.6783,0.889
1723103760,           2024-08-08 07:56:00,           2024-08-08 03:56:00,3.49,27.023,0.055,0.690539,0.889
1723104360,           2024-08-08 08:06:00,           2024-08-08 04:06:00,3.49,27.006,0.054,0.677778,0.889
1723104960,           2024-08-08 08:16:00,           2024-08-08 04:16:00,3.49,26.972,0.054,0.677365,0.888
1723105560,           2024-08-08 08:26:00,           2024-08-08 04:26:00,3.49,26.947,0.054,0.677061,0.889
1723106160,           2024-08-08 08:36:00,           2024-08-08 04:36:00,3.49,26.921,0.054,0.676745,0.889
1723106760,           2024-08-08 08:46:00,           2024-08-08 04:46:00,3.5,26.913,0.054,0.676648,0.889
1723107360,           2024-08-08 08:56:00,           2024-08-08 04:56:00,3.5,26.879,0.054,0.676235,0.889
1723107960,           2024-08-08 09:06:00,           2024-08-08 05:06:00,3.5,26.854,0.054,0.675932,0.889
1723108560,           2024-08-08 09:16:00,           2024-08-08 05:16:00,3.5,26.828,0.054,0.675616,0.889
1723109160,           2024-08-08 09:26:00,           2024-08-08 05:26:00,3.5,26.794,0.054,0.675204,0.889
1723109760,           2024-08-08 09:36:00,           2024-08-08 05:36:00,3.5,26.777,0.055,0.687497,0.889
1723110360,           2024-08-08 09:46:00,           2024-08-08 05:46:00,3.5,26.752,0.053,0.6622,0.889
1723110960,           2024-08-08 09:56:00,           2024-08-08 05:56:00,3.5,26.735,0.053,0.661997,0.889
1723111560,           2024-08-08 10:06:00,           2024-08-08 06:06:00,3.5,26.676,0.054,0.673772,0.889
1723112160,           2024-08-08 10:16:00,           2024-08-08 06:16:00,3.5,26.659,0.053,0.661092,0.889
1723112760,           2024-08-08 10:26:00,           2024-08-08 06:26:00,3.5,26.659,0.054,0.673566,0.889
1723113360,           2024-08-08 10:36:00,           2024-08-08 06:36:00,3.5,26.659,0.054,0.673566,0.889
1723113960,           2024-08-08 10:46:00,           2024-08-08 06:46:00,3.5,26.642,0.054,0.67336,0.889
1723114560,           2024-08-08 10:56:00,           2024-08-08 06:56:00,3.5,26.659,0.053,0.661092,0.889
1723115160,           2024-08-08 11:06:00,           2024-08-08 07:06:00,3.5,26.659,0.054,0.673566,0.889
1723115760,           2024-08-08 11:16:00,           2024-08-08 07:16:00,3.5,26.65,0.054,0.673457,0.889
1723116360,           2024-08-08 11:26:00,           2024-08-08 07:26:00,3.5,26.65,0.056,0.6984,0.889
1723116960,           2024-08-08 11:36:00,           2024-08-08 07:36:00,3.5,26.642,0.055,0.685829,0.889
1723117560,           2024-08-08 11:46:00,           2024-08-08 07:46:00,3.5,26.659,0.053,0.661092,0.889
1723118160,           2024-08-08 11:56:00,           2024-08-08 07:56:00,3.5,26.667,0.054,0.673663,0.889
1723118760,           2024-08-08 12:06:00,           2024-08-08 08:06:00,3.5,26.684,0.054,0.673869,0.889
1723119360,           2024-08-08 12:16:00,           2024-08-08 08:16:00,3.5,26.718,0.054,0.674281,0.889
1723119960,           2024-08-08 12:26:00,           2024-08-08 08:26:00,3.5,26.718,0.06,0.749202,0.889
1723120560,           2024-08-08 12:36:00,           2024-08-08 08:36:00,3.5,26.718,0.063,0.786662,0.889
1723121160,           2024-08-08 12:46:00,           2024-08-08 08:46:00,3.5,26.744,0.441,5.509208,0.899
1723121760,           2024-08-08 12:56:00,           2024-08-08 08:56:00,3.5,26.777,0.491,6.137476,0.899
1723122360,           2024-08-08 13:06:00,           2024-08-08 09:06:00,3.5,26.786,0.525,6.563536,0.9
1723122960,           2024-08-08 13:16:00,           2024-08-08 09:16:00,3.5,26.82,0.662,8.281365,0.902
1723123560,           2024-08-08 13:26:00,           2024-08-08 09:26:00,3.5,26.938,2.832,35.502357,0.905
1723124160,           2024-08-08 13:36:00,           2024-08-08 09:36:00,3.5,26.913,3.589,44.972041,0.909
1723124760,           2024-08-08 13:46:00,           2024-08-08 09:46:00,3.49,26.938,2.988,37.457996,0.91
1723125360,           2024-08-08 13:56:00,           2024-08-08 09:56:00,3.49,26.947,1.568,19.659846,0.909
1723125960,           2024-08-08 14:06:00,           2024-08-08 10:06:00,3.49,26.972,1.095,13.73545,0.907
