            Unix Timestamp,               UTC_Date_&_Time,                  Bolivia Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
1704089160,           2024-01-01 06:06:00,           2024-01-01 02:06:00,3.28,23.293,0.048,0.562701,0.977
1704089220,           2024-01-01 06:07:00,           2024-01-01 02:07:00,3.28,23.285,0.046,0.539174,0.977
1704089280,           2024-01-01 06:08:00,           2024-01-01 02:08:00,3.28,23.285,0.043,0.50401,0.977
1704089340,           2024-01-01 06:09:00,           2024-01-01 02:09:00,3.28,23.26,0.04,0.468625,0.977
1704089400,           2024-01-01 06:10:00,           2024-01-01 02:10:00,3.28,23.276,0.037,0.43361,0.977
1704089460,           2024-01-01 06:11:00,           2024-01-01 02:11:00,3.28,23.26,0.036,0.421763,0.977
1704089520,           2024-01-01 06:12:00,           2024-01-01 02:12:00,3.28,23.26,0.037,0.433478,0.977
1704089580,           2024-01-01 06:13:00,           2024-01-01 02:13:00,3.28,23.268,0.038,0.445261,0.977
1704089640,           2024-01-01 06:14:00,           2024-01-01 02:14:00,3.28,23.276,0.039,0.457048,0.977
1704089700,           2024-01-01 06:15:00,           2024-01-01 02:15:00,3.28,23.26,0.039,0.45691,0.977
1704089760,           2024-01-01 06:16:00,           2024-01-01 02:16:00,3.28,23.251,0.039,0.456832,0.977
1704089820,           2024-01-01 06:17:00,           2024-01-01 02:17:00,3.28,23.243,0.039,0.456763,0.977
1704089880,           2024-01-01 06:18:00,           2024-01-01 02:18:00,3.28,23.26,0.04,0.468625,0.977
1704089940,           2024-01-01 06:19:00,           2024-01-01 02:19:00,3.28,23.243,0.038,0.445051,0.977
1704090000,           2024-01-01 06:20:00,           2024-01-01 02:20:00,3.28,23.235,0.038,0.444984,0.977
1704090060,           2024-01-01 06:21:00,           2024-01-01 02:21:00,3.28,23.235,0.039,0.456694,0.977
1704090120,           2024-01-01 06:22:00,           2024-01-01 02:22:00,3.28,23.235,0.038,0.444984,0.977
1704090180,           2024-01-01 06:23:00,           2024-01-01 02:23:00,3.28,23.251,0.038,0.445118,0.977
1704090240,           2024-01-01 06:24:00,           2024-01-01 02:24:00,3.28,23.251,0.037,0.433405,0.977
1704090300,           2024-01-01 06:25:00,           2024-01-01 02:25:00,3.28,23.243,0.037,0.433339,0.977
1704090360,           2024-01-01 06:26:00,           2024-01-01 02:26:00,3.28,23.226,0.036,0.421492,0.977
1704090420,           2024-01-01 06:27:00,           2024-01-01 02:27:00,3.28,23.226,0.037,0.4332,0.977
1704090480,           2024-01-01 06:28:00,           2024-01-01 02:28:00,3.28,23.235,0.036,0.421564,0.977
1704090540,           2024-01-01 06:29:00,           2024-01-01 02:29:00,3.28,23.218,0.036,0.421428,0.977
1704090600,           2024-01-01 06:30:00,           2024-01-01 02:30:00,3.28,23.218,0.035,0.409722,0.977
1704090660,           2024-01-01 06:31:00,           2024-01-01 02:31:00,3.28,23.209,0.035,0.409652,0.977
1704090720,           2024-01-01 06:32:00,           2024-01-01 02:32:00,3.28,23.218,0.035,0.409722,0.977
1704090780,           2024-01-01 06:33:00,           2024-01-01 02:33:00,3.28,23.209,0.035,0.409652,0.977
1704090840,           2024-01-01 06:34:00,           2024-01-01 02:34:00,3.28,23.184,0.036,0.421157,0.977
1704090900,           2024-01-01 06:35:00,           2024-01-01 02:35:00,3.28,23.218,0.036,0.421428,0.977
1704090960,           2024-01-01 06:36:00,           2024-01-01 02:36:00,3.28,23.218,0.038,0.444841,0.977
1704091020,           2024-01-01 06:37:00,           2024-01-01 02:37:00,3.28,23.218,0.038,0.444841,0.977
1704091080,           2024-01-01 06:38:00,           2024-01-01 02:38:00,3.28,23.209,0.042,0.491583,0.977
1704091140,           2024-01-01 06:39:00,           2024-01-01 02:39:00,3.28,23.201,0.042,0.491508,0.977
1704091200,           2024-01-01 06:40:00,           2024-01-01 02:40:00,3.28,23.201,0.04,0.468103,0.977
1704091260,           2024-01-01 06:41:00,           2024-01-01 02:41:00,3.28,23.159,0.04,0.467731,0.977
1704091320,           2024-01-01 06:42:00,           2024-01-01 02:42:00,3.28,23.159,0.038,0.444345,0.977
1704091380,           2024-01-01 06:43:00,           2024-01-01 02:43:00,3.28,23.159,0.043,0.502811,0.977
1704091440,           2024-01-01 06:44:00,           2024-01-01 02:44:00,3.28,23.168,0.055,0.64324,0.978
1704091500,           2024-01-01 06:45:00,           2024-01-01 02:45:00,3.28,23.159,0.092,1.075782,0.978
1704091560,           2024-01-01 06:46:00,           2024-01-01 02:46:00,3.28,23.151,0.204,2.385068,0.982
1704091620,           2024-01-01 06:47:00,           2024-01-01 02:47:00,3.28,23.143,0.273,3.191299,0.983
1704091680,           2024-01-01 06:48:00,           2024-01-01 02:48:00,3.28,23.126,0.291,3.40062,0.984
1704091740,           2024-01-01 06:49:00,           2024-01-01 02:49:00,3.28,23.117,0.281,3.283201,0.984
1704091800,           2024-01-01 06:50:00,           2024-01-01 02:50:00,3.28,23.134,0.261,3.050502,0.983
1704091860,           2024-01-01 06:51:00,           2024-01-01 02:51:00,3.28,23.134,0.242,2.828435,0.983
1704091920,           2024-01-01 06:52:00,           2024-01-01 02:52:00,3.28,23.117,0.23,2.687317,0.982
1704091980,           2024-01-01 06:53:00,           2024-01-01 02:53:00,3.28,23.134,0.247,2.886874,0.983
1704092040,           2024-01-01 06:54:00,           2024-01-01 02:54:00,3.28,23.109,0.285,3.329432,0.984
1704092100,           2024-01-01 06:55:00,           2024-01-01 02:55:00,3.28,23.126,0.292,3.412306,0.984
1704092160,           2024-01-01 06:56:00,           2024-01-01 02:56:00,3.28,23.134,0.293,3.42451,0.984
1704092220,           2024-01-01 06:57:00,           2024-01-01 02:57:00,3.28,23.109,0.282,3.294385,0.984
1704092280,           2024-01-01 06:58:00,           2024-01-01 02:58:00,3.28,23.126,0.268,3.131842,0.983
1704092340,           2024-01-01 06:59:00,           2024-01-01 02:59:00,3.28,23.134,0.256,2.992064,0.983
1704092400,           2024-01-01 07:00:00,           2024-01-01 03:00:00,3.28,23.117,0.243,2.839209,0.983
1704092460,           2024-01-01 07:01:00,           2024-01-01 03:01:00,3.28,23.126,0.226,2.641031,0.982
1704092520,           2024-01-01 07:02:00,           2024-01-01 03:02:00,3.28,23.117,0.207,2.418585,0.982
1704092580,           2024-01-01 07:03:00,           2024-01-01 03:03:00,3.28,23.117,0.194,2.266694,0.981
1704092640,           2024-01-01 07:04:00,           2024-01-01 03:04:00,3.28,23.101,0.181,2.114161,0.981
1704092700,           2024-01-01 07:05:00,           2024-01-01 03:05:00,3.28,23.109,0.171,1.997659,0.981
1704092760,           2024-01-01 07:06:00,           2024-01-01 03:06:00,3.28,23.101,0.175,2.044078,0.981
1704092820,           2024-01-01 07:07:00,           2024-01-01 03:07:00,3.28,23.092,0.193,2.253942,0.981
1704092880,           2024-01-01 07:08:00,           2024-01-01 03:08:00,3.28,23.092,0.188,2.19555,0.981
1704092940,           2024-01-01 07:09:00,           2024-01-01 03:09:00,3.28,23.092,0.177,2.067087,0.981
1704093000,           2024-01-01 07:10:00,           2024-01-01 03:10:00,3.28,23.076,0.167,1.949711,0.981
1704093060,           2024-01-01 07:11:00,           2024-01-01 03:11:00,3.28,23.101,0.151,1.763748,0.98
1704093120,           2024-01-01 07:12:00,           2024-01-01 03:12:00,3.28,23.084,0.137,1.599706,0.98
1704093180,           2024-01-01 07:13:00,           2024-01-01 03:13:00,3.28,23.084,0.125,1.459586,0.979
1704093240,           2024-01-01 07:14:00,           2024-01-01 03:14:00,3.28,23.109,0.117,1.366819,0.979
1704093300,           2024-01-01 07:15:00,           2024-01-01 03:15:00,3.28,23.084,0.109,1.272759,0.979
1704093360,           2024-01-01 07:16:00,           2024-01-01 03:16:00,3.28,23.084,0.098,1.144315,0.979
1704093420,           2024-01-01 07:17:00,           2024-01-01 03:17:00,3.28,23.084,0.085,0.992518,0.978
1704093480,           2024-01-01 07:18:00,           2024-01-01 03:18:00,3.28,23.084,0.07,0.817368,0.978
1704093540,           2024-01-01 07:19:00,           2024-01-01 03:19:00,3.28,23.076,0.075,0.875619,0.978
1704093600,           2024-01-01 07:20:00,           2024-01-01 03:20:00,3.28,23.059,0.121,1.41221,0.979
1704093660,           2024-01-01 07:21:00,           2024-01-01 03:21:00,3.28,23.05,0.144,1.68036,0.98
1704093720,           2024-01-01 07:22:00,           2024-01-01 03:22:00,3.28,23.042,0.168,1.960123,0.98
1704093780,           2024-01-01 07:23:00,           2024-01-01 03:23:00,3.28,23.076,0.174,2.031436,0.981
1704093840,           2024-01-01 07:24:00,           2024-01-01 03:24:00,3.28,23.05,0.165,1.925412,0.981
1704093900,           2024-01-01 07:25:00,           2024-01-01 03:25:00,3.28,23.05,0.154,1.797052,0.98
1704093960,           2024-01-01 07:26:00,           2024-01-01 03:26:00,3.28,23.05,0.14,1.633683,0.98
1704094020,           2024-01-01 07:27:00,           2024-01-01 03:27:00,3.28,23.059,0.123,1.435552,0.979
1704094080,           2024-01-01 07:28:00,           2024-01-01 03:28:00,3.28,23.034,0.128,1.4932,0.98
1704094140,           2024-01-01 07:29:00,           2024-01-01 03:29:00,3.28,23.042,0.139,1.621768,0.98
1704094200,           2024-01-01 07:30:00,           2024-01-01 03:30:00,3.28,23.042,0.135,1.575099,0.98
1704094260,           2024-01-01 07:31:00,           2024-01-01 03:31:00,3.28,23.042,0.124,1.446757,0.979
1704094320,           2024-01-01 07:32:00,           2024-01-01 03:32:00,3.28,23.05,0.108,1.26027,0.979
1704094380,           2024-01-01 07:33:00,           2024-01-01 03:33:00,3.28,23.034,0.092,1.073238,0.979
1704094440,           2024-01-01 07:34:00,           2024-01-01 03:34:00,3.28,23.034,0.076,0.886588,0.978
1704094500,           2024-01-01 07:35:00,           2024-01-01 03:35:00,3.28,23.042,0.061,0.711711,0.978
1704094560,           2024-01-01 07:36:00,           2024-01-01 03:36:00,3.28,23.042,0.052,0.606705,0.977
1704094620,           2024-01-01 07:37:00,           2024-01-01 03:37:00,3.28,23.034,0.046,0.536619,0.977
1704094680,           2024-01-01 07:38:00,           2024-01-01 03:38:00,3.28,23.042,0.042,0.490031,0.977
1704094740,           2024-01-01 07:39:00,           2024-01-01 03:39:00,3.28,23.017,0.039,0.454813,0.977
1704094800,           2024-01-01 07:40:00,           2024-01-01 03:40:00,3.28,23.034,0.039,0.454959,0.977
1704094860,           2024-01-01 07:41:00,           2024-01-01 03:41:00,3.28,23.025,0.038,0.443218,0.977
1704094920,           2024-01-01 07:42:00,           2024-01-01 03:42:00,3.28,23.025,0.037,0.431555,0.977
1704094980,           2024-01-01 07:43:00,           2024-01-01 03:43:00,3.28,23.05,0.035,0.408421,0.977
1704095040,           2024-01-01 07:44:00,           2024-01-01 03:44:00,3.28,23.025,0.033,0.3849,0.977
1704095100,           2024-01-01 07:45:00,           2024-01-01 03:45:00,3.28,23.05,0.032,0.373413,0.977
1704095160,           2024-01-01 07:46:00,           2024-01-01 03:46:00,3.28,23.017,0.033,0.384842,0.977
1704095220,           2024-01-01 07:47:00,           2024-01-01 03:47:00,3.28,23.025,0.033,0.3849,0.977
1704095280,           2024-01-01 07:48:00,           2024-01-01 03:48:00,3.28,23.025,0.032,0.373236,0.977
1704095340,           2024-01-01 07:49:00,           2024-01-01 03:49:00,3.28,23.009,0.033,0.384783,0.977
1704095400,           2024-01-01 07:50:00,           2024-01-01 03:50:00,3.28,23.009,0.033,0.384783,0.977
1704095460,           2024-01-01 07:51:00,           2024-01-01 03:51:00,3.28,23.017,0.033,0.384842,0.977
1704095520,           2024-01-01 07:52:00,           2024-01-01 03:52:00,3.28,23.009,0.033,0.384783,0.977
1704095580,           2024-01-01 07:53:00,           2024-01-01 03:53:00,3.28,23.017,0.034,0.396503,0.977
1704095640,           2024-01-01 07:54:00,           2024-01-01 03:54:00,3.28,23.009,0.034,0.396443,0.977
1704095700,           2024-01-01 07:55:00,           2024-01-01 03:55:00,3.28,23.017,0.034,0.396503,0.977
1704095760,           2024-01-01 07:56:00,           2024-01-01 03:56:00,3.28,23,0.036,0.419692,0.977
1704095820,           2024-01-01 07:57:00,           2024-01-01 03:57:00,3.28,23.017,0.036,0.419827,0.977
1704095880,           2024-01-01 07:58:00,           2024-01-01 03:58:00,3.28,23.009,0.036,0.419764,0.977
1704095940,           2024-01-01 07:59:00,           2024-01-01 03:59:00,3.28,22.975,0.035,0.40784,0.977
1704096000,           2024-01-01 08:00:00,           2024-01-01 04:00:00,3.28,23,0.035,0.408034,0.977
1704096060,           2024-01-01 08:01:00,           2024-01-01 04:01:00,3.28,22.992,0.036,0.419628,0.977
1704096120,           2024-01-01 08:02:00,           2024-01-01 04:02:00,3.28,22.984,0.038,0.442874,0.977
1704096180,           2024-01-01 08:03:00,           2024-01-01 04:03:00,3.28,22.992,0.039,0.454597,0.977
1704096240,           2024-01-01 08:04:00,           2024-01-01 04:04:00,3.28,22.992,0.039,0.454597,0.977
1704096300,           2024-01-01 08:05:00,           2024-01-01 04:05:00,3.28,22.984,0.038,0.442874,0.977
1704096360,           2024-01-01 08:06:00,           2024-01-01 04:06:00,3.28,22.984,0.039,0.454528,0.977
1704096420,           2024-01-01 08:07:00,           2024-01-01 04:07:00,3.28,22.992,0.038,0.442941,0.977
1704096480,           2024-01-01 08:08:00,           2024-01-01 04:08:00,3.28,22.984,0.036,0.419565,0.977
1704096540,           2024-01-01 08:09:00,           2024-01-01 04:09:00,3.28,22.984,0.037,0.431219,0.977
1704096600,           2024-01-01 08:10:00,           2024-01-01 04:10:00,3.28,22.975,0.036,0.419493,0.977
1704096660,           2024-01-01 08:11:00,           2024-01-01 04:11:00,3.28,22.967,0.036,0.419429,0.977
1704096720,           2024-01-01 08:12:00,           2024-01-01 04:12:00,3.28,22.975,0.035,0.40784,0.977
1704096780,           2024-01-01 08:13:00,           2024-01-01 04:13:00,3.28,22.975,0.034,0.396188,0.977
1704096840,           2024-01-01 08:14:00,           2024-01-01 04:14:00,3.28,22.975,0.032,0.372883,0.977
1704096900,           2024-01-01 08:15:00,           2024-01-01 04:15:00,3.28,22.975,0.033,0.384535,0.977
1704096960,           2024-01-01 08:16:00,           2024-01-01 04:16:00,3.28,22.967,0.034,0.396128,0.977
1704097020,           2024-01-01 08:17:00,           2024-01-01 04:17:00,3.28,22.958,0.033,0.384411,0.977
1704097080,           2024-01-01 08:18:00,           2024-01-01 04:18:00,3.28,22.958,0.035,0.407709,0.977
1704097140,           2024-01-01 08:19:00,           2024-01-01 04:19:00,3.28,22.95,0.036,0.419294,0.977
1704097200,           2024-01-01 08:20:00,           2024-01-01 04:20:00,3.28,22.942,0.037,0.430875,0.977
1704097260,           2024-01-01 08:21:00,           2024-01-01 04:21:00,3.28,22.967,0.036,0.419429,0.977
1704097320,           2024-01-01 08:22:00,           2024-01-01 04:22:00,3.28,22.942,0.035,0.407585,0.977
1704097380,           2024-01-01 08:23:00,           2024-01-01 04:23:00,3.28,22.95,0.034,0.396,0.977
1704097440,           2024-01-01 08:24:00,           2024-01-01 04:24:00,3.28,22.95,0.035,0.407647,0.977
1704097500,           2024-01-01 08:25:00,           2024-01-01 04:25:00,3.28,22.95,0.037,0.430941,0.977
1704097560,           2024-01-01 08:26:00,           2024-01-01 04:26:00,3.28,22.95,0.037,0.430941,0.977
1704097620,           2024-01-01 08:27:00,           2024-01-01 04:27:00,3.28,22.95,0.037,0.430941,0.977
1704097680,           2024-01-01 08:28:00,           2024-01-01 04:28:00,3.28,22.933,0.036,0.419159,0.977
1704097740,           2024-01-01 08:29:00,           2024-01-01 04:29:00,3.28,22.942,0.036,0.41923,0.977
1704097800,           2024-01-01 08:30:00,           2024-01-01 04:30:00,3.28,22.917,0.037,0.430671,0.977
1704097860,           2024-01-01 08:31:00,           2024-01-01 04:31:00,3.28,22.925,0.036,0.419095,0.977
1704097920,           2024-01-01 08:32:00,           2024-01-01 04:32:00,3.28,22.933,0.037,0.430802,0.977
1704097980,           2024-01-01 08:33:00,           2024-01-01 04:33:00,3.28,22.933,0.036,0.419159,0.977
1704098040,           2024-01-01 08:34:00,           2024-01-01 04:34:00,3.28,22.933,0.035,0.407515,0.977
1704098100,           2024-01-01 08:35:00,           2024-01-01 04:35:00,3.28,22.942,0.036,0.41923,0.977
1704098160,           2024-01-01 08:36:00,           2024-01-01 04:36:00,3.28,22.942,0.035,0.407585,0.977
1704098220,           2024-01-01 08:37:00,           2024-01-01 04:37:00,3.28,22.933,0.036,0.419159,0.977
1704098280,           2024-01-01 08:38:00,           2024-01-01 04:38:00,3.28,22.917,0.038,0.442311,0.977
1704098340,           2024-01-01 08:39:00,           2024-01-01 04:39:00,3.28,22.933,0.04,0.465732,0.977
1704098400,           2024-01-01 08:40:00,           2024-01-01 04:40:00,3.28,22.925,0.042,0.488944,0.977
1704098460,           2024-01-01 08:41:00,           2024-01-01 04:41:00,3.28,22.917,0.042,0.48887,0.977
1704098520,           2024-01-01 08:42:00,           2024-01-01 04:42:00,3.28,22.9,0.04,0.46544,0.977
1704098580,           2024-01-01 08:43:00,           2024-01-01 04:43:00,3.28,22.908,0.038,0.442235,0.977
1704098640,           2024-01-01 08:44:00,           2024-01-01 04:44:00,3.28,22.883,0.037,0.430393,0.977
1704098700,           2024-01-01 08:45:00,           2024-01-01 04:45:00,3.28,22.9,0.036,0.418896,0.977
1704098760,           2024-01-01 08:46:00,           2024-01-01 04:46:00,3.28,22.883,0.036,0.418761,0.977
1704098820,           2024-01-01 08:47:00,           2024-01-01 04:47:00,3.28,22.9,0.035,0.40726,0.977
1704098880,           2024-01-01 08:48:00,           2024-01-01 04:48:00,3.28,22.883,0.034,0.395496,0.977
1704098940,           2024-01-01 08:49:00,           2024-01-01 04:49:00,3.28,22.892,0.033,0.38393,0.977
1704099000,           2024-01-01 08:50:00,           2024-01-01 04:50:00,3.28,22.875,0.034,0.395436,0.977
1704099060,           2024-01-01 08:51:00,           2024-01-01 04:51:00,3.28,22.892,0.033,0.38393,0.977
1704099120,           2024-01-01 08:52:00,           2024-01-01 04:52:00,3.28,22.883,0.034,0.395496,0.977
1704099180,           2024-01-01 08:53:00,           2024-01-01 04:53:00,3.28,22.866,0.035,0.406997,0.977
1704099240,           2024-01-01 08:54:00,           2024-01-01 04:54:00,3.28,22.892,0.034,0.395564,0.977
1704099300,           2024-01-01 08:55:00,           2024-01-01 04:55:00,3.28,22.866,0.033,0.38374,0.977
1704099360,           2024-01-01 08:56:00,           2024-01-01 04:56:00,3.28,22.883,0.035,0.407128,0.977
1704099420,           2024-01-01 08:57:00,           2024-01-01 04:57:00,3.28,22.875,0.036,0.418697,0.977
1704099480,           2024-01-01 08:58:00,           2024-01-01 04:58:00,3.28,22.85,0.035,0.406873,0.977
1704099540,           2024-01-01 08:59:00,           2024-01-01 04:59:00,3.28,22.85,0.035,0.406873,0.977
1704099600,           2024-01-01 09:00:00,           2024-01-01 05:00:00,3.28,22.858,0.034,0.395308,0.977
1704099660,           2024-01-01 09:01:00,           2024-01-01 05:01:00,3.28,22.841,0.034,0.395181,0.977
1704099720,           2024-01-01 09:02:00,           2024-01-01 05:02:00,3.28,22.841,0.034,0.395181,0.977
1704099780,           2024-01-01 09:03:00,           2024-01-01 05:03:00,3.28,22.85,0.035,0.406873,0.977
1704099840,           2024-01-01 09:04:00,           2024-01-01 05:04:00,3.28,22.858,0.036,0.418562,0.977
1704099900,           2024-01-01 09:05:00,           2024-01-01 05:05:00,3.28,22.866,0.037,0.430254,0.977
1704099960,           2024-01-01 09:06:00,           2024-01-01 05:06:00,3.28,22.85,0.038,0.441748,0.977
1704100020,           2024-01-01 09:07:00,           2024-01-01 05:07:00,3.28,22.841,0.037,0.430049,0.977
1704100080,           2024-01-01 09:08:00,           2024-01-01 05:08:00,3.28,22.833,0.035,0.406742,0.977
1704100140,           2024-01-01 09:09:00,           2024-01-01 05:09:00,3.28,22.825,0.034,0.39506,0.977
1704100200,           2024-01-01 09:10:00,           2024-01-01 05:10:00,3.28,22.833,0.033,0.383499,0.977
1704100260,           2024-01-01 09:11:00,           2024-01-01 05:11:00,3.28,22.841,0.032,0.371935,0.977
1704100320,           2024-01-01 09:12:00,           2024-01-01 05:12:00,3.28,22.825,0.032,0.371821,0.977
1704100380,           2024-01-01 09:13:00,           2024-01-01 05:13:00,3.28,22.825,0.032,0.371821,0.977
1704100440,           2024-01-01 09:14:00,           2024-01-01 05:14:00,3.28,22.833,0.031,0.360257,0.977
1704100500,           2024-01-01 09:15:00,           2024-01-01 05:15:00,3.28,22.833,0.031,0.360257,0.977
1704100560,           2024-01-01 09:16:00,           2024-01-01 05:16:00,3.28,22.808,0.032,0.371701,0.977
1704100620,           2024-01-01 09:17:00,           2024-01-01 05:17:00,3.28,22.808,0.031,0.360086,0.977
1704100680,           2024-01-01 09:18:00,           2024-01-01 05:18:00,3.28,22.808,0.031,0.360086,0.977
1704100740,           2024-01-01 09:19:00,           2024-01-01 05:19:00,3.28,22.8,0.034,0.394872,0.977
1704100800,           2024-01-01 09:20:00,           2024-01-01 05:20:00,3.28,22.783,0.035,0.406355,0.977
1704100860,           2024-01-01 09:21:00,           2024-01-01 05:21:00,3.28,22.783,0.035,0.406355,0.977
1704100920,           2024-01-01 09:22:00,           2024-01-01 05:22:00,3.28,22.791,0.033,0.383193,0.977
1704100980,           2024-01-01 09:23:00,           2024-01-01 05:23:00,3.28,22.783,0.033,0.383135,0.977
1704101040,           2024-01-01 09:24:00,           2024-01-01 05:24:00,3.28,22.791,0.033,0.383193,0.977
1704101100,           2024-01-01 09:25:00,           2024-01-01 05:25:00,3.28,22.8,0.035,0.406486,0.977
1704101160,           2024-01-01 09:26:00,           2024-01-01 05:26:00,3.28,22.791,0.035,0.406417,0.977
1704101220,           2024-01-01 09:27:00,           2024-01-01 05:27:00,3.28,22.808,0.035,0.406548,0.977
1704101280,           2024-01-01 09:28:00,           2024-01-01 05:28:00,3.28,22.8,0.037,0.429714,0.977
1704101340,           2024-01-01 09:29:00,           2024-01-01 05:29:00,3.28,22.791,0.036,0.418029,0.977
1704101400,           2024-01-01 09:30:00,           2024-01-01 05:30:00,3.28,22.783,0.035,0.406355,0.977
1704101460,           2024-01-01 09:31:00,           2024-01-01 05:31:00,3.28,22.791,0.035,0.406417,0.977
1704101520,           2024-01-01 09:32:00,           2024-01-01 05:32:00,3.28,22.791,0.033,0.383193,0.977
1704101580,           2024-01-01 09:33:00,           2024-01-01 05:33:00,3.28,22.774,0.033,0.383069,0.977
1704101640,           2024-01-01 09:34:00,           2024-01-01 05:34:00,3.28,22.783,0.033,0.383135,0.977
1704101700,           2024-01-01 09:35:00,           2024-01-01 05:35:00,3.28,22.783,0.033,0.383135,0.977
1704101760,           2024-01-01 09:36:00,           2024-01-01 05:36:00,3.28,22.774,0.033,0.383069,0.977
1704101820,           2024-01-01 09:37:00,           2024-01-01 05:37:00,3.28,22.783,0.032,0.371524,0.977
1704101880,           2024-01-01 09:38:00,           2024-01-01 05:38:00,3.28,22.749,0.033,0.382887,0.977
1704101940,           2024-01-01 09:39:00,           2024-01-01 05:39:00,3.28,22.774,0.035,0.406285,0.977
1704102000,           2024-01-01 09:40:00,           2024-01-01 05:40:00,3.28,22.766,0.035,0.406223,0.977
1704102060,           2024-01-01 09:41:00,           2024-01-01 05:41:00,3.28,22.758,0.035,0.406162,0.977
1704102120,           2024-01-01 09:42:00,           2024-01-01 05:42:00,3.28,22.766,0.033,0.383011,0.977
1704102180,           2024-01-01 09:43:00,           2024-01-01 05:43:00,3.28,22.758,0.033,0.382952,0.977
1704102240,           2024-01-01 09:44:00,           2024-01-01 05:44:00,3.28,22.758,0.033,0.382952,0.977
1704102300,           2024-01-01 09:45:00,           2024-01-01 05:45:00,3.28,22.749,0.033,0.382887,0.977
1704102360,           2024-01-01 09:46:00,           2024-01-01 05:46:00,3.28,22.749,0.031,0.359681,0.977
1704102420,           2024-01-01 09:47:00,           2024-01-01 05:47:00,3.28,22.741,0.032,0.371228,0.977
1704102480,           2024-01-01 09:48:00,           2024-01-01 05:48:00,3.28,22.741,0.035,0.40603,0.977
1704102540,           2024-01-01 09:49:00,           2024-01-01 05:49:00,3.28,22.733,0.034,0.394369,0.977
1704102600,           2024-01-01 09:50:00,           2024-01-01 05:50:00,3.28,22.749,0.033,0.382887,0.977
1704102660,           2024-01-01 09:51:00,           2024-01-01 05:51:00,3.28,22.741,0.032,0.371228,0.977
1704102720,           2024-01-01 09:52:00,           2024-01-01 05:52:00,3.28,22.741,0.032,0.371228,0.977
1704102780,           2024-01-01 09:53:00,           2024-01-01 05:53:00,3.28,22.716,0.032,0.371051,0.977
1704102840,           2024-01-01 09:54:00,           2024-01-01 05:54:00,3.28,22.716,0.033,0.382646,0.977
1704102900,           2024-01-01 09:55:00,           2024-01-01 05:55:00,3.28,22.733,0.031,0.359572,0.977
1704102960,           2024-01-01 09:56:00,           2024-01-01 05:56:00,3.28,22.716,0.031,0.359456,0.977
1704103020,           2024-01-01 09:57:00,           2024-01-01 05:57:00,3.28,22.716,0.033,0.382646,0.977
1704103080,           2024-01-01 09:58:00,           2024-01-01 05:58:00,3.28,22.716,0.033,0.382646,0.977
1704103140,           2024-01-01 09:59:00,           2024-01-01 05:59:00,3.28,22.716,0.033,0.382646,0.977
1704103200,           2024-01-01 10:00:00,           2024-01-01 06:00:00,3.28,22.716,0.033,0.382646,0.977
1704103260,           2024-01-01 10:01:00,           2024-01-01 06:01:00,3.28,22.716,0.032,0.371051,0.977
1704103320,           2024-01-01 10:02:00,           2024-01-01 06:02:00,3.28,22.691,0.034,0.394054,0.977
1704103380,           2024-01-01 10:03:00,           2024-01-01 06:03:00,3.28,22.691,0.04,0.463593,0.977
1704103440,           2024-01-01 10:04:00,           2024-01-01 06:04:00,3.28,22.666,0.048,0.556046,0.977
1704103500,           2024-01-01 10:05:00,           2024-01-01 06:05:00,3.28,22.666,0.049,0.56763,0.977
1704103560,           2024-01-01 10:06:00,           2024-01-01 06:06:00,3.28,22.657,0.048,0.555951,0.977
1704103620,           2024-01-01 10:07:00,           2024-01-01 06:07:00,3.28,22.657,0.044,0.509622,0.977
1704103680,           2024-01-01 10:08:00,           2024-01-01 06:08:00,3.28,22.674,0.041,0.475029,0.977
1704103740,           2024-01-01 10:09:00,           2024-01-01 06:09:00,3.28,22.657,0.045,0.521204,0.977
1704103800,           2024-01-01 10:10:00,           2024-01-01 06:10:00,3.28,22.666,0.048,0.556046,0.977
1704103860,           2024-01-01 10:11:00,           2024-01-01 06:11:00,3.28,22.657,0.045,0.521204,0.977
1704103920,           2024-01-01 10:12:00,           2024-01-01 06:12:00,3.28,22.674,0.037,0.428684,0.977
1704103980,           2024-01-01 10:13:00,           2024-01-01 06:13:00,3.28,22.666,0.035,0.40545,0.977
1704104040,           2024-01-01 10:14:00,           2024-01-01 06:14:00,3.28,22.649,0.042,0.486383,0.977
1704104100,           2024-01-01 10:15:00,           2024-01-01 06:15:00,3.28,22.674,0.07,0.811024,0.978
1704104160,           2024-01-01 10:16:00,           2024-01-01 06:16:00,3.28,22.657,0.083,0.961332,0.978
1704104220,           2024-01-01 10:17:00,           2024-01-01 06:17:00,3.28,22.666,0.074,0.857238,0.978
1704104280,           2024-01-01 10:18:00,           2024-01-01 06:18:00,3.28,22.666,0.061,0.706642,0.978
1704104340,           2024-01-01 10:19:00,           2024-01-01 06:19:00,3.28,22.657,0.052,0.60228,0.977
1704104400,           2024-01-01 10:20:00,           2024-01-01 06:20:00,3.28,22.666,0.041,0.474956,0.977
1704104460,           2024-01-01 10:21:00,           2024-01-01 06:21:00,3.28,22.666,0.036,0.417035,0.977
1704104520,           2024-01-01 10:22:00,           2024-01-01 06:22:00,3.28,22.641,0.036,0.416836,0.977
